
987;yob;pdf-reader;58;90;0;0;94;69;138;787;13193;0;0;0%;0%;0%

988;webmat;git_remote_branch;3;16;0;0;55;76;32;375;467;0;0;0%;0%;0%

989;jstewart;system_messages;0;1;0;0;12;8;9;36;129;0;0;0%;0%;0%

990;infews;amaz.infews;1;0;0;0;62;1;0;1;3904;0;0;0%;0%;0%

991;mernen;json-jruby;2;8;0;2;14;3;2;23;516;0;0;0%;0%;0%

992;kommen;quikiee;0;1;0;0;33;5;1;8;133;0;0;0%;0%;0%

993;chrisa;ruby-dtrace;1;1;0;0;38;12;6;60;648;0;0;0%;0%;0%

994;bdarcus;mysite;1;0;0;0;13;0;0;1;164;0;0;0%;0%;0%

995;thoughtbot;factory_girl;75;733;0;25;0;0;748;4335;4317;0;0;0%;0%;0%

996;cpjolicoeur;bb-ruby;0;35;0;0;42;10;46;107;595;0;0;0%;0%;0%

997;elim;dotemacs;0;53;0;0;47;44;0;13;1484;0;0;0%;0%;0%

998;edgarjs;ajaxful-rating;34;68;0;0;62;10;135;434;687;0;0;0%;0%;0%

999;edgarjs;youtube-model;4;1;0;0;62;10;10;78;3223;0;0;0%;0%;0%
