
0;mojombo;grit;2;187;0;4;18371;11;450;1855;7954;0;0;0%;0%;0%

1;wycats;merb-core;0;0;0;0;6554;3;47;398;3462;0;0;0%;0%;0%

2;rubinius;rubinius;205;3289;0;0;0;0;583;2476;205366;0;0;0%;0%;0%

3;mojombo;god;101;119;0;0;18371;11;441;1829;3122;0;0;0%;0%;0%

4;vanpelt;jsawesome;0;0;0;0;49;13;0;16;192;0;0;0%;0%;0%

5;wycats;jspec;0;0;0;0;6554;3;3;50;156;0;0;0%;0%;0%

6;defunkt;exception_logger;0;0;0;0;14610;208;77;227;232;0;0;0%;0%;0%

7;defunkt;ambition;2;0;0;0;14610;208;13;141;473;0;0;0%;0%;0%

8;technoweenie;restful-authentication;28;5;0;0;2164;17;275;1634;1208;0;0;0%;0%;0%

9;technoweenie;attachment_fu;36;16;0;0;2164;17;291;1033;1008;0;0;0%;0%;0%

10;topfunky;bong;2;0;0;0;1082;199;4;60;123;0;0;0%;0%;0%

11;Caged;microsis;0;0;0;0;771;33;2;6;2054;0;0;0%;0%;0%

12;anotherjesse;s3;2;0;0;0;120;31;6;22;393;0;0;0%;0%;0%

13;anotherjesse;taboo;1;0;0;0;120;31;9;20;781;0;0;0%;0%;0%

14;anotherjesse;foxtracs;2;0;0;0;120;31;0;4;135;0;0;0%;0%;0%

15;anotherjesse;fotomatic;0;0;0;0;120;31;0;2;139;0;0;0%;0%;0%

16;mojombo;glowstick;0;0;0;0;18371;11;8;23;86;0;0;0%;0%;0%

17;defunkt;starling;0;0;0;0;14610;208;2;67;192;0;0;0%;0%;0%

18;wycats;merb-more;0;0;0;0;6554;3;22;191;1551;0;0;0%;0%;0%

19;macournoyer;thin;75;203;0;0;732;51;242;1647;3306;0;0;0%;0%;0%

20;jamesgolick;resource_controller;11;1;0;0;544;30;92;509;776;0;0;0%;0%;0%

21;jamesgolick;markaby;0;0;0;0;544;30;4;18;160;0;0;0%;0%;0%

22;jamesgolick;enum_field;2;1;0;0;544;30;13;54;131;0;0;0%;0%;0%

23;defunkt;subtlety;0;0;0;0;14610;208;1;8;117;0;0;0%;0%;0%

24;defunkt;zippy;0;0;0;0;14610;208;1;11;103;0;0;0%;0%;0%

25;defunkt;cache_fu;6;0;0;0;14610;208;67;262;105;0;0;0%;0%;0%

26;KirinDave;phosphor;0;0;0;0;268;8;0;3;84;0;0;0%;0%;0%

27;bmizerany;sinatra;2;5;0;0;960;16;1275;887;8111;0;0;0%;0%;0%

28;jnewland;gsa-prototype;0;0;0;0;414;84;3;7;252;0;0;0%;0%;0%

29;technoweenie;duplikate;0;0;0;0;2164;17;2;22;97;0;0;0%;0%;0%

30;jnewland;lazy_record;0;0;0;0;414;84;1;9;91;0;0;0%;0%;0%

31;jnewland;gsa-feeds;0;0;0;0;414;84;0;3;122;0;0;0%;0%;0%

32;jnewland;votigoto;0;0;0;0;414;84;1;6;116;0;0;0%;0%;0%

33;defunkt;mofo;0;1;0;0;14610;208;16;88;223;0;0;0%;0%;0%

34;jnewland;xhtmlize;0;0;0;0;414;84;0;9;90;0;0;0%;0%;0%

35;schacon;ruby-git;112;131;0;0;10398;21;306;981;3181;0;0;0%;0%;0%

36;ezmobius;bmhsearch;1;0;0;0;426;13;0;5;102;0;0;0%;0%;0%

37;uggedal;mofo;0;0;0;0;150;0;0;2;213;0;0;0%;0%;0%

38;mmower;simply_versioned;0;0;0;0;41;0;5;42;661;0;0;0%;0%;0%

39;abhay;gchart;0;0;0;0;34;0;13;35;119;0;0;0%;0%;0%

40;benburkert;schemr;0;0;0;0;138;8;0;3;100;0;0;0%;0%;0%

41;abhay;calais;6;7;0;0;34;0;50;136;349;0;0;0%;0%;0%

42;mojombo;chronic;90;222;26;26;18371;11;324;2289;1476;0;0;0%;0%;0%

43;sr;git-wiki;7;3;0;0;426;157;237;518;2301;0;0;0%;0%;0%

44;queso;signal-wiki;2;0;0;0;203;21;12;69;3438;0;0;0%;0%;0%

45;drnic;ruby-on-rails-tmbundle;32;24;0;0;1449;13;147;932;2337;0;0;0%;0%;0%

46;danwrong;low-pro-for-jquery;2;0;0;0;294;31;15;139;350;0;0;0%;0%;0%

47;wayneeseguin;merb-core;0;0;0;0;610;16;0;3;284;0;0;0%;0%;0%

48;sr;dst;0;0;0;0;426;157;1;6;92;0;0;0%;0%;0%

49;mojombo;yaws;1;0;0;0;18371;11;6;37;808;0;0;0%;0%;0%

50;KirinDave;yaws;0;0;0;0;268;8;0;5;817;0;0;0%;0%;0%

51;sr;tasks;0;0;0;0;426;157;0;3;88;0;0;0%;0%;0%

52;mattetti;ruby-on-rails-tmbundle;0;0;0;0;702;6;0;2;353;0;0;0%;0%;0%

53;lawrencepit;ruby-on-rails-tmbundle;0;0;0;0;13;6;1;2;876;0;0;0%;0%;0%

54;grempe;amazon-ec2;17;15;0;0;31;0;111;436;2628;0;0;0%;0%;0%

55;wayneeseguin;merblogger;1;0;0;0;610;16;1;16;6900;0;0;0%;0%;0%

56;wayneeseguin;merbtastic;0;0;0;0;610;16;0;2;80;0;0;0%;0%;0%

57;wayneeseguin;alogr;1;0;0;0;610;16;0;8;124;0;0;0%;0%;0%

58;wayneeseguin;autozest;1;0;0;0;610;16;0;4;276;0;0;0%;0%;0%

59;wayneeseguin;rnginx;0;0;0;0;610;16;0;3;88;0;0;0%;0%;0%

60;wayneeseguin;sequel;0;0;0;0;610;16;0;9;809;0;0;0%;0%;0%

61;bmizerany;simply_versioned;0;0;0;0;960;16;0;3;521;0;0;0%;0%;0%

62;peterc;switchpipe;0;0;0;0;541;20;0;10;104;0;0;0%;0%;0%

63;hornbeck;arc;0;0;0;0;44;34;1;4;132;0;0;0%;0%;0%

64;up_the_irons;ebay4r;0;0;0;0;15;1;4;25;396;0;0;0%;0%;0%

65;wycats;merb-plugins;2;0;0;0;6554;3;63;215;7064;0;0;0%;0%;0%

66;up_the_irons;ram;0;0;0;0;15;1;0;5;2704;0;0;0%;0%;0%

67;defunkt;ambitious_activeldap;0;0;0;0;14610;208;1;4;96;0;0;0%;0%;0%

68;atmos;fitter_happier;1;1;0;0;928;164;1;3;135;0;0;0%;0%;0%

