
21;drnic;ruby-on-rails-tmbundle;Dr Nic Williams;Wed Jan 30 21:20:38 BRST 2008;2780;32;56;32;24;0;0;1447;13;147;932;2337;0;0;0%;0%;0%

22;danwrong;low-pro-for-jquery;Dan Webb;Thu Jan 31 12:11:27 BRST 2008;2779;4;2;2;0;0;0;294;31;15;139;350;0;0;0%;0%;0%

23;mojombo;yaws;Tom Preston-Werner;Thu Jan 31 17:10:07 BRST 2008;2779;2;1;1;0;0;0;18390;11;6;37;808;0;0;0%;0%;0%

24;grempe;amazon-ec2;Glenn Rempe;Fri Feb 01 02:27:00 BRST 2008;2778;46;32;17;15;0;0;31;0;111;436;2628;0;0;0%;0%;0%

25;wayneeseguin;merblogger;Wayne E. Seguin;Fri Feb 01 14:27:17 BRST 2008;2778;4;1;1;0;0;0;608;16;1;16;6900;0;0;0%;0%;0%

26;wayneeseguin;alogr;Wayne E. Seguin;Fri Feb 01 14:36:54 BRST 2008;2778;3;1;1;0;0;0;608;16;0;8;124;0;0;0%;0%;0%

27;wayneeseguin;autozest;Wayne E. Seguin;Fri Feb 01 14:37:51 BRST 2008;2778;2;1;1;0;0;0;608;16;0;4;276;0;0;0%;0%;0%

28;wycats;merb-plugins;Yehuda Katz;Sat Feb 02 09:28:47 BRST 2008;2777;92;2;2;0;0;0;6569;3;63;215;7064;0;0;0%;0%;0%

29;atmos;fitter_happier;Corey Donohoe;Sat Feb 02 18:59:44 BRST 2008;2777;4;2;1;1;0;0;928;164;1;3;135;0;0;0%;0%;0%

30;brosner;oebfare;Brian Rosner;Sat Feb 02 20:26:41 BRST 2008;2777;4;1;0;1;0;0;572;109;4;42;2826;0;0;0%;0%;0%

31;cristibalan;braid;Cristi Balan;Sun Feb 03 19:14:46 BRST 2008;2776;14;28;0;28;0;0;65;35;27;366;718;0;0;0%;0%;0%

32;jnicklas;uploadcolumn;Jonas Nicklas;Sun Feb 03 19:23:05 BRST 2008;2776;2;1;1;0;0;0;658;7;6;31;1254;0;0;0%;0%;0%

33;engineyard;eycap;Engine Yard, Inc.;Mon Feb 04 09:37:14 BRST 2008;2775;60;46;4;42;0;0;0;0;54;120;1112;0;0;0%;0%;0%

34;chneukirchen;gitsum;Christian Neukirchen;Mon Feb 04 10:17:55 BRST 2008;2775;3;2;1;1;0;0;486;1;11;55;96;0;0;0%;0%;0%

35;sevenwire;forgery;Sevenwire;Wed Feb 06 20:33:31 BRST 2008;2773;45;75;10;65;0;0;0;0;88;679;1043;0;0;0%;0%;0%

36;lazyatom;soup;James Adam;Thu Feb 07 15:04:58 BRST 2008;2772;2;1;0;1;0;0;126;17;6;18;1062;0;0;0%;0%;0%

37;josh;rails;Joshua Peek;Thu Feb 07 21:35:21 BRST 2008;2772;3237;1;0;1;0;0;1528;64;2;29;117608;0;0;0%;0%;0%

38;cdcarter;backpacking;Christian Carter;Fri Feb 08 01:55:18 BRST 2008;2771;3;1;1;0;0;0;9;0;5;41;179;0;0;0%;0%;0%

39;jnewland;capsize;Jesse Newland;Fri Feb 08 10:12:11 BRST 2008;2771;6;2;1;1;0;0;415;84;10;40;253;0;0;0%;0%;0%

40;sr;ape;Simon Rozet;Sat Feb 09 11:46:14 BRST 2008;2770;9;1;1;0;0;0;426;157;0;7;368;0;0;0%;0%;0%

41;collectiveidea;audited;Collective Idea;Sat Feb 09 14:14:05 BRST 2008;2770;61;229;93;136;1;1;0;0;304;1265;1587;0;0;0%;0%;0%

42;collectiveidea;acts_as_geocodable;Collective Idea;Sat Feb 09 14:20:11 BRST 2008;2770;8;33;11;22;0;0;0;0;31;207;790;0;0;0%;0%;0%

43;collectiveidea;acts_as_money;Collective Idea;Sat Feb 09 14:22:42 BRST 2008;2770;3;1;1;0;0;0;0;0;15;42;97;0;0;0%;0%;0%

44;collectiveidea;random_finders;Collective Idea;Sat Feb 09 15:06:35 BRST 2008;2770;2;1;0;1;0;0;0;0;2;12;96;0;0;0%;0%;0%

45;collectiveidea;with_action;Collective Idea;Sat Feb 09 15:10:02 BRST 2008;2770;2;2;2;0;0;0;0;0;2;24;431;0;0;0%;0%;0%

46;collectiveidea;graticule;Collective Idea;Sat Feb 09 15:23:49 BRST 2008;2770;21;47;16;31;0;0;0;0;48;290;921;0;0;0%;0%;0%

47;collectiveidea;tinder;Collective Idea;Sat Feb 09 16:18:23 BRST 2008;2770;50;75;14;61;0;0;0;0;93;251;780;0;0;0%;0%;0%

48;macournoyer;invisible;Marc-André Cournoyer;Sat Feb 09 16:38:52 BRST 2008;2770;2;1;1;0;0;0;732;51;6;49;206;0;0;0%;0%;0%

49;adamwiggins;rush;Adam Wiggins;Sun Feb 10 18:21:42 BRST 2008;2769;9;21;16;5;0;0;552;16;79;454;1026;0;0;0%;0%;0%

50;mtodd;halcyon;Matt Todd;Mon Feb 11 04:29:57 BRST 2008;2768;6;1;0;1;0;0;343;257;6;61;1274;0;0;0%;0%;0%

51;tommorris;reddy;Tom Morris;Mon Feb 11 18:33:10 BRST 2008;2768;9;1;1;0;0;0;169;62;3;49;600;0;0;0%;0%;0%

52;defunkt;facebox;Chris Wanstrath;Mon Feb 11 20:49:27 BRST 2008;2768;26;51;28;23;0;0;14625;208;423;1948;1174;0;0;0%;0%;0%

53;haml;haml;Haml;Mon Feb 11 20:55:26 BRST 2008;2768;146;851;44;807;0;0;0;0;451;2796;19774;0;0;0%;0%;0%

54;rsanheim;brain_buster;Rob Sanheim;Tue Feb 12 03:53:53 BRST 2008;2767;6;2;0;2;0;0;134;30;13;60;208;0;0;0%;0%;0%

55;mojombo;vanhelsing;Tom Preston-Werner;Wed Feb 13 06:56:19 BRST 2008;2766;1;1;1;0;0;0;18390;11;3;23;3926;0;0;0%;0%;0%

56;scharfie;slate;Chris Scharf;Wed Feb 13 23:23:15 BRST 2008;2766;7;1;1;0;0;0;14;4;7;43;8866;0;0;0%;0%;0%

57;drnic;newjs;Dr Nic Williams;Thu Feb 14 00:14:06 BRST 2008;2765;2;1;1;0;0;0;1447;13;4;19;474;0;0;0%;0%;0%

58;sferik;twitter;Erik Michaels-Ober;Thu Feb 14 00:20:50 BRST 2008;2765;163;725;43;682;0;16;1798;116;832;3327;26870;0;0;0%;0%;0%

59;jnunemaker;googlebase;John Nunemaker;Thu Feb 14 00:45:29 BRST 2008;2765;3;1;0;1;0;0;1241;159;3;22;291;0;0;0%;0%;0%

60;jnunemaker;googlereader;John Nunemaker;Thu Feb 14 00:46:49 BRST 2008;2765;2;1;0;1;0;0;1241;159;5;29;145;0;0;0%;0%;0%

61;jnunemaker;scrobbler;John Nunemaker;Thu Feb 14 00:53:43 BRST 2008;2765;4;2;1;1;0;0;1241;159;52;48;181;0;0;0%;0%;0%

62;DocSavage;rails-authorization-plugin;Bill Katz;Thu Feb 14 02:39:46 BRST 2008;2765;12;5;5;0;0;0;50;15;36;247;651;0;0;0%;0%;0%

63;delynn;userstamp;DeLynn Berry;Thu Feb 14 05:15:27 BRST 2008;2765;3;24;14;10;0;0;25;12;133;174;198;0;0;0%;0%;0%

64;gnufied;packet;Hemant Kumar;Thu Feb 14 15:57:02 BRST 2008;2765;3;1;0;1;0;0;117;96;5;37;195;0;0;0%;0%;0%

65;reinh;jquery-autocomplete;Rein Henrichs;Fri Feb 15 20:48:01 BRST 2008;2764;10;6;5;1;0;0;143;0;19;96;284;0;0;0%;0%;0%

66;KirinDave;fuzed-old;Dave Fayram;Sun Feb 17 02:05:16 BRT 2008;2762;3;1;1;0;0;0;268;8;1;14;492;0;0;0%;0%;0%

67;toretore;barby;Tore Darell;Sun Feb 17 10:40:24 BRT 2008;2762;13;50;3;47;0;0;28;4;92;457;1326;0;0;0%;0%;0%

68;drnic;jsunittest;Dr Nic Williams;Sun Feb 17 12:15:42 BRT 2008;2762;6;2;2;0;0;0;1447;13;11;48;539;0;0;0%;0%;0%

69;tobi;delayed_job;Tobias Lütke;Sun Feb 17 18:00:03 BRT 2008;2762;27;65;47;18;0;0;527;44;1008;2045;4838;0;0;0%;0%;0%

70;nullstyle;ruby-satisfaction;Scott Fleckenstein;Mon Feb 18 14:10:31 BRT 2008;2761;3;1;0;1;0;0;71;8;3;13;252;0;0;0%;0%;0%

71;robbyrussell;rubyurl;Robby Russell;Mon Feb 18 17:00:00 BRT 2008;2761;8;6;4;2;0;0;1013;29;40;201;4160;0;0;0%;0%;0%

72;trevorturk;eldorado;Trevor Turk;Tue Feb 19 00:24:35 BRT 2008;2760;14;11;1;10;0;0;271;84;39;237;11954;0;0;0%;0%;0%

73;rsl;stringex;Russell Norris;Tue Feb 19 12:31:07 BRT 2008;2760;57;174;9;165;0;0;50;9;130;882;1837;0;0;0%;0%;0%

74;caffo-archived;bookqueue;null;Tue Feb 19 20:02:59 BRT 2008;2760;5;7;0;7;0;0;0;0;10;39;4245;0;0;0%;0%;0%

75;judofyr;gemify;Magnus Holm;Wed Feb 20 14:17:32 BRT 2008;2759;6;8;4;4;0;0;241;53;2;20;484;0;0;0%;0%;0%

76;jackdempsey;attachmerb_fu;jack dempsey;Thu Feb 21 03:32:29 BRT 2008;2758;2;1;1;0;0;0;64;5;4;18;123;0;0;0%;0%;0%

77;anotherjesse;elasticfox;Jesse Andrews;Thu Feb 21 07:02:53 BRT 2008;2758;1;1;1;0;0;0;120;31;2;9;182;0;0;0%;0%;0%

78;collectiveidea;awesome_nested_set;Collective Idea;Thu Feb 21 13:03:25 BRT 2008;2758;90;315;66;249;0;0;0;0;381;1643;1770;0;0;0%;0%;0%

79;kevinansfield;viper;Kevin Ansfield;Thu Feb 21 14:49:20 BRT 2008;2758;1;1;1;0;0;0;14;0;0;2;4440;0;0;0%;0%;0%

80;lachie;logeye;Lachie Cox;Thu Feb 21 18:04:31 BRT 2008;2758;1;1;1;0;0;0;55;28;0;5;231;0;0;0%;0%;0%

81;pfig;yeti;Pedro Figueiredo;Thu Feb 21 18:48:57 BRT 2008;2758;4;1;1;0;0;0;37;25;0;2;380;0;0;0%;0%;0%

82;stevedekorte;io;Steve Dekorte;Fri Feb 22 05:41:30 BRT 2008;2757;164;305;75;230;0;0;446;12;202;1327;30241;0;0;0%;0%;0%

83;andykent;jquery-humanize-messages-plugin;Andy Kent;Fri Feb 22 22:36:31 BRT 2008;2757;2;2;1;1;0;0;62;1;4;29;83;0;0;0%;0%;0%

84;stevedekorte;vertexdb;Steve Dekorte;Sun Jun 28 22:03:15 BRT 2009;2265;10;17;10;7;0;0;446;12;27;252;2601;0;0;0%;0%;0%

85;rtomayko;date-performance;Ryan Tomayko;Sat Feb 23 08:34:57 BRT 2008;2756;4;4;3;1;0;0;1793;100;6;77;335;0;0;0%;0%;0%

86;churchio;onebody;Church.IO;Sat Feb 23 12:53:26 BRT 2008;2756;42;532;45;487;4;117;0;0;224;1203;33299;0;0;0%;0%;0%

87;TekNoLogic;TourGuide;Tekkub's WoW addons;Sat Feb 23 18:16:20 BRT 2008;2756;32;48;3;45;0;0;0;0;19;13;4097;0;0;0%;0%;0%

88;ELLIOTTCABLE;fora;null;Sat Feb 23 19:40:27 BRT 2008;2756;4;2;0;2;0;0;275;683;0;9;160;0;0;0%;0%;0%

89;seaofclouds;micro-theme;seaofclouds;Sun Feb 24 14:01:43 BRT 2008;2755;1;2;2;0;0;0;126;24;0;5;116;0;0;0%;0%;0%

90;alex;pyelection;Alex Gaynor;Sun Feb 24 17:45:10 BRT 2008;2755;1;1;1;0;0;0;2095;41;0;2;92;0;0;0%;0%;0%

91;sintaxi;pmpknpi;Brock Whitten;Mon Feb 25 15:47:32 BRT 2008;2754;3;1;1;0;0;0;420;45;2;20;463;0;0;0%;0%;0%

92;mislav;will_paginate;Mislav Marohni?;Mon Feb 25 17:21:40 BRT 2008;2754;51;449;101;348;3;19;1675;20;687;4459;2494;0;0;0%;0%;0%

93;caius;soco;Caius Durling;Mon Feb 25 20:06:38 BRT 2008;2754;3;1;1;0;0;0;125;135;1;4;470;0;0;0%;0%;0%

94;lsegal;yard;Loren Segal;Mon Feb 25 21:01:52 BRT 2008;2754;85;893;63;830;0;0;314;0;184;995;12870;0;0;0%;0%;0%

95;joseph;castanaut;Joseph Pearson;Mon Feb 25 21:05:58 BRT 2008;2754;11;6;4;2;0;0;71;25;16;37;261;0;0;0%;0%;0%

96;drnic;ruby-tmbundle;Dr Nic Williams;Mon Feb 25 21:49:22 BRT 2008;2754;32;19;8;11;0;0;1447;13;51;168;1156;0;0;0%;0%;0%

97;drnic;html-tmbundle;Dr Nic Williams;Tue Feb 26 03:14:11 BRT 2008;2753;18;1;0;1;0;0;1447;13;92;42;626;0;0;0%;0%;0%

98;noin;orb;Noin Claude;Tue Feb 26 03:41:40 BRT 2008;2753;4;1;1;0;0;0;1;0;0;3;780;0;0;0%;0%;0%

99;sprinkle-tool;sprinkle;null;Tue Feb 26 09:58:26 BRT 2008;2753;69;200;10;190;0;0;0;0;160;1171;2722;0;0;0%;0%;0%

100;gilesbowkett;utility-belt;Giles;Tue Feb 26 16:18:03 BRT 2008;2753;5;7;5;2;0;0;371;17;22;90;236;0;0;0%;0%;0%

101;dpetersen;ruby-screen;Don Petersen;Tue Feb 26 18:37:52 BRT 2008;2753;1;1;1;0;0;0;16;5;0;6;172;0;0;0%;0%;0%

102;mascarenhas;luaclr;Fabio Mascarenhas;Wed Feb 27 02:35:53 BRT 2008;2752;2;1;1;0;0;0;50;13;2;26;370;0;0;0%;0%;0%

103;chuyeow;facon;Cheah Chu Yeow;Wed Feb 27 06:18:51 BRT 2008;2752;6;4;0;4;0;0;90;40;10;37;239;0;0;0%;0%;0%

104;Norgg;rubynomic;John Turner;Wed Feb 27 09:25:53 BRT 2008;2752;2;1;1;0;0;0;22;21;0;4;84;0;0;0%;0%;0%

105;lukeredpath;clickatell;Luke Redpath;Wed Feb 27 11:50:26 BRT 2008;2752;17;12;8;4;0;0;440;7;59;151;327;0;0;0%;0%;0%

106;ctran;annotate_models;Cuong Tran;Wed Feb 27 15:04:38 BRT 2008;2752;135;276;23;253;0;39;24;0;254;1848;1791;0;0;0%;0%;0%

107;daly;axiom;Timothy Daly;Wed Feb 27 20:58:50 BRT 2008;2752;11;4;3;1;0;0;16;0;9;61;500664;0;0;0%;0%;0%

108;haberman;gazelle;Joshua Haberman;Wed Feb 27 21:50:35 BRT 2008;2752;7;2;2;0;0;0;136;2;13;144;830;0;0;0%;0%;0%

109;bousquet;tableau;Robert Bousquet;Thu Feb 28 02:54:12 BRT 2008;2751;3;1;1;0;0;0;18;13;4;16;347;0;0;0%;0%;0%

110;davemerwin;blue-channel;Dave Merwin;Thu Feb 28 03:10:29 BRT 2008;2751;7;1;1;0;0;0;25;29;4;39;8975;0;0;0%;0%;0%

111;davemerwin;jquery;Dave Merwin;Thu Feb 28 04:46:49 BRT 2008;2751;2;3;3;0;0;0;25;29;5;46;2432;0;0;0%;0%;0%

112;slim;bazdig;Slim Amamou;Thu Feb 28 05:26:00 BRT 2008;2751;4;2;1;1;0;0;31;52;2;7;367;0;0;0%;0%;0%

113;defunkt;github-gem;Chris Wanstrath;Thu Feb 28 06:35:34 BRT 2008;2751;44;102;60;42;3;4;14625;208;174;1021;987;0;0;0%;0%;0%

114;pjay;mediabumper;Philippe Jayet;Thu Feb 28 09:24:27 BRT 2008;2751;3;1;1;0;0;0;12;27;1;6;2369;0;0;0%;0%;0%

115;lvaruzza;cl-randist;Leonardo Varuzza;Thu Feb 28 11:08:51 BRT 2008;2751;4;9;2;7;0;0;5;3;4;7;239;0;0;0%;0%;0%

116;lmarlow;gemedit;Lee Marlow;Thu Feb 28 15:56:55 BRT 2008;2751;3;8;1;7;0;0;12;36;4;101;217;0;0;0%;0%;0%

117;aasm;aasm;null;Thu Feb 28 17:40:04 BRT 2008;2751;102;256;40;216;3;28;0;0;305;1983;2671;0;0;0%;0%;0%

118;ebassi;json-glib;Emmanuele Bassi;Thu Feb 28 19:50:21 BRT 2008;2751;92;1;0;1;0;0;44;2;6;26;2166;0;0;0%;0%;0%

119;scrooloose;vimfiles;Martin Grenfell;Thu Feb 28 21:15:49 BRT 2008;2751;8;11;5;6;0;0;842;19;501;601;1973;0;0;0%;0%;0%

120;fightinjoe;fightinjoe-merb-blog;Aaron Wheeler;Thu Feb 28 21:51:27 BRT 2008;2751;2;1;1;0;0;0;9;0;0;5;7120;0;0;0%;0%;0%

121;crafterm;capture;Marcus Crafter;Thu Feb 28 22:13:53 BRT 2008;2751;2;1;1;0;0;0;130;106;2;5;183;0;0;0%;0%;0%

122;heycarsten;email-veracity;Carsten Nielsen;Fri Feb 29 01:37:30 BRT 2008;2750;4;5;2;3;0;0;86;75;11;133;372;0;0;0%;0%;0%

123;nathansobo;treetop;Nathan Sobo;Fri Feb 29 15:29:24 BRT 2008;2750;34;39;0;39;0;0;466;2;88;842;4500;0;0;0%;0%;0%

124;shadoi;puppet;Blake Barnett;Fri Feb 29 15:40:40 BRT 2008;2750;42;1;1;0;0;0;16;12;2;16;7727;0;0;0%;0%;0%

125;Jakobo;snaptest;Jakob Heuser;Fri Feb 29 16:13:55 BRT 2008;2750;3;8;3;5;0;0;84;42;2;23;1416;0;0;0%;0%;0%

126;dustin;java-memcached-client;Dustin Sallings;Fri Feb 29 18:22:38 BRT 2008;2750;38;29;13;16;0;0;688;19;252;395;9572;0;0;0%;0%;0%

127;seaofclouds;good-browser-bad-browser;seaofclouds;Fri Feb 29 19:26:38 BRT 2008;2750;1;1;1;0;0;0;126;24;0;5;3280;0;0;0%;0%;0%

128;dustin;buildwatch;Dustin Sallings;Fri Feb 29 20:16:37 BRT 2008;2750;2;2;1;1;0;0;688;19;4;13;3468;0;0;0%;0%;0%

129;dchelimsky;rspec;David Chelimsky;Fri Feb 29 20:32:44 BRT 2008;2750;86;72;17;55;0;0;587;7;175;1789;18518;0;0;0%;0%;0%

130;tommorris;n3-tmbundle;Tom Morris;Fri Feb 29 21:21:17 BRT 2008;2750;2;1;0;1;0;0;169;62;6;6;92;0;0;0%;0%;0%

131;osteele;functional-javascript;Oliver Steele;Fri Feb 29 21:29:28 BRT 2008;2750;6;8;1;7;0;0;235;0;31;265;561;0;0;0%;0%;0%

132;mephistorb;mephisto;null;Fri Feb 29 22:48:20 BRT 2008;2750;27;1;0;1;0;0;0;0;108;270;5055;0;0;0%;0%;0%

133;nicksieger;stickshift;Nick Sieger;Sat Mar 01 01:58:24 BRT 2008;2749;1;1;1;0;0;0;203;14;0;11;124;0;0;0%;0%;0%

134;benwyrosdick;ruby-awareness-api;Ben Wyrosdick;Sat Mar 01 02:18:22 BRT 2008;2749;2;2;2;0;0;0;17;8;1;8;123;0;0;0%;0%;0%

135;ctrochalakis;django-threadedcomments;Christos Trochalakis;Sat Mar 01 06:20:27 BRT 2008;2749;3;1;1;0;0;0;53;23;3;24;236;0;0;0%;0%;0%

136;gnu-lorien;crack-attack;Andrew Sayman;Sat Mar 01 09:08:01 BRT 2008;2749;5;1;1;0;0;0;2;1;4;11;2324;0;0;0%;0%;0%

137;larssg;score-keeper;Lars G. Sehested;Sat Mar 01 10:11:52 BRT 2008;2749;18;10;2;8;0;0;6;2;4;26;12798;0;0;0%;0%;0%

138;jnewland;resource_this;Jesse Newland;Sat Mar 01 11:39:58 BRT 2008;2749;2;1;1;0;0;0;415;84;9;49;270;0;0;0%;0%;0%

139;jruby;warbler;JRuby Team;Sat Mar 01 15:46:46 BRT 2008;2749;60;343;101;242;0;0;0;0;157;674;50531;0;0;0%;0%;0%

140;calumr;flurry;null;Sat Mar 01 16:44:21 BRT 2008;2749;2;3;0;3;0;0;0;0;4;10;358;0;0;0%;0%;0%

141;ci-reporter;ci_reporter;null;Sat Mar 01 19:38:26 BRT 2008;2749;42;156;7;149;0;0;0;0;113;310;841;0;0;0%;0%;0%

142;pingswept;pysolar;Brandon Stafford;Sat Mar 01 20:35:48 BRT 2008;2749;16;35;10;25;0;0;30;37;36;68;4680;0;0;0%;0%;0%

143;r38y;ck_fu;Randy Schmidt;Sat Mar 01 22:54:27 BRT 2008;2749;4;2;2;0;0;0;40;47;5;67;463;0;0;0%;0%;0%

144;vito;uploader;Alex Suraci;Sun Mar 02 00:11:46 BRT 2008;2748;2;1;1;0;0;0;152;7;1;7;110;0;0;0%;0%;0%

145;Caged;gitnub;Justin Palmer;Sun Mar 02 03:22:30 BRT 2008;2748;9;11;10;1;0;0;774;33;50;1060;3506;0;0;0%;0%;0%

146;seangeo;ratom;Sean Geoghegan;Sun Mar 02 10:26:19 BRT 2008;2748;25;32;7;25;0;0;15;5;28;94;615;0;0;0%;0%;0%

147;ELLIOTTCABLE;ruby-svg;null;Sun Mar 02 16:17:26 BRT 2008;2748;1;1;0;1;0;0;275;683;2;9;195;0;0;0%;0%;0%

148;brynary;webrat;Bryan Helmkamp;Sun Mar 02 17:09:28 BRT 2008;2748;100;35;20;15;0;0;488;28;288;1568;58998;0;0;0%;0%;0%

149;joshknowles;rspec-on-rails-matchers;Josh Knowles;Sun Mar 02 21:34:31 BRT 2008;2748;4;3;2;1;0;0;85;43;33;174;85;0;0;0%;0%;0%

150;ozamosi;tomboy-blogposter;Robin Sonefors;Mon Mar 03 01:15:27 BRT 2008;2747;2;1;1;0;0;0;10;1;3;10;139;0;0;0%;0%;0%

151;nickb;yahtzee;null;Mon Mar 03 05:55:23 BRT 2008;2747;2;2;2;0;0;0;1;0;5;2;127;0;0;0%;0%;0%

152;ruphy;oxy-cursors;Riccardo Iaconelli;Mon Mar 03 13:55:34 BRT 2008;2747;3;2;2;0;0;0;9;4;0;2;4060;0;0;0%;0%;0%

153;clee;mobilepushr;Chris Lee;Mon Mar 03 20:44:20 BRT 2008;2747;1;1;1;0;0;0;21;37;7;34;376;0;0;0%;0%;0%

154;technoweenie;mephisto;risk danger olson;Fri Feb 29 22:48:20 BRT 2008;2750;27;1;1;0;0;0;2166;17;37;212;4859;0;0;0%;0%;0%

155;bruce;keyword_search;Bruce Williams;Mon Mar 03 21:13:05 BRT 2008;2747;6;4;0;4;0;0;118;15;17;92;193;0;0;0%;0%;0%

156;ActsAsParanoid;acts_as_paranoid;null;Tue Mar 04 01:48:18 BRT 2008;2746;41;35;15;20;0;0;0;0;99;539;739;0;0;0%;0%;0%

157;technoweenie;acts_as_versioned;risk danger olson;Tue Mar 04 01:49:32 BRT 2008;2746;19;21;17;4;0;0;2166;17;147;412;505;0;0;0%;0%;0%

158;technoweenie;permalink_fu;risk danger olson;Tue Mar 04 01:51:04 BRT 2008;2746;8;2;0;2;0;0;2166;17;75;279;160;0;0;0%;0%;0%

159;technoweenie;viking;risk danger olson;Tue Mar 04 01:54:24 BRT 2008;2746;4;1;0;1;0;0;2166;17;5;53;131;0;0;0%;0%;0%

160;yuri;sputnik;Yuri Takhteyev;Tue Mar 04 05:49:43 BRT 2008;2746;10;11;6;5;0;0;44;1;11;57;4690;0;0;0%;0%;0%

161;kerryb;jquery_spike;Kerry Buckley;Tue Mar 04 10:14:48 BRT 2008;2746;1;1;1;0;0;0;41;14;0;2;204;0;0;0%;0%;0%

162;sunny;daylist;Sunny Ripert;Tue Mar 04 12:42:13 BRT 2008;2746;3;1;0;1;0;0;89;75;2;9;125;0;0;0%;0%;0%

163;ruphy;tagua;Riccardo Iaconelli;Tue Mar 04 12:45:59 BRT 2008;2746;13;1;1;0;0;0;9;4;1;4;9940;0;0;0%;0%;0%

164;patmaddox;no-peeping-toms;Pat Maddox;Tue Mar 04 13:09:25 BRT 2008;2746;12;28;6;22;0;0;137;3;37;134;228;0;0;0%;0%;0%

165;patmaddox;rspec-plugin-generator;Pat Maddox;Tue Mar 04 13:13:06 BRT 2008;2746;4;2;2;0;0;0;137;3;4;51;407;0;0;0%;0%;0%

166;bfolkens;hostipfox-firefox-plugin;Brad Folkens;Tue Mar 04 15:59:11 BRT 2008;2746;3;1;1;0;0;0;4;13;0;4;280;0;0;0%;0%;0%

167;simonpk;j2me-oauth;null;Tue Mar 04 16:08:18 BRT 2008;2746;5;2;2;0;0;0;4;0;18;29;167;0;0;0%;0%;0%

