
LABEL;BUG;524
LABEL;FEATURE;392
LABEL;BUILD;1
LABEL;COMPATIBILITY;1
LABEL;CRASH;1
LABEL;INSTALL;1
LABEL;JIT;1
LABEL;API;7
LABEL;RUBY;14
LABEL;RUBY 2.3;1
LABEL;PARSER;1
LABEL;PERFORMANCE;1
LABEL;SECURITY;1
LABEL;BSD;1
LABEL;WINDOWS;5
LABEL;THIRD PARTY;20
LABEL;NEEDS REPRO;1
LABEL;NEED FEEDBACK;33
LABEL;SPEC;1
LABEL;COMPILER;1
LABEL;DEBUGGER;1
LABEL;ENCODING;1
LABEL;COMMUNIT;1
LABEL;OS X;1
LABEL;ARM;1
LABEL;STDLIB;1
LABEL;SOLARIS;1
LABEL;KERNEL;1
LABEL;JUMP IN;1
LABEL;RAILS;5
LABEL;2.0;7
LABEL;BLOCKER;1
LABEL;1.9 API;1
LABEL;PLATFORM;1
LABEL;STABLE;1
LABEL;DOC;23
LABEL;1.2.9;1
LABEL;ENV;1
LABEL;2.0.0;1
LABEL;RESEARCH;1
LABEL;1.2.8;1
LABEL;1.2.7;1
LABEL;1.2.6;1
LABEL;EXTENSION;1
LABEL;0.7.0;33
LABEL;DRNIC-NOT-USING;1
LABEL;DEPRECATE;1
LABEL;V1.0;1
LABEL;EYCAP 0.6;1
LABEL;FORGERY 2.0;1
LABEL;FEEDBACK;1
LABEL;VERSION 3.0.1;1
LABEL;COMPAT;1
LABEL;2.0.X;1
LABEL;1.1.X;1
LABEL;5.0;2
LABEL;6.0;1
LABEL;4.0;1
LABEL;HELP WANTED;6
LABEL;WONT FIX;27
LABEL;V6;1
LABEL;ENHANCEMENT;2
LABEL;V5;1
LABEL;INVESTIGATE;1
LABEL;CLEANUP;1
LABEL;3.0;1
LABEL;COPY;1
LABEL;PENDING FEEDBACK;1
LABEL;CURRENT WORK;1
LABEL;NEEDS REVIEW;1
LABEL;CLOSED BUT STILL IN CONVERSATION;1
LABEL;HIGH;1
LABEL;PENDING GEM RELEASE;1
LABEL;POSTPONED;1
LABEL;IN PROGRESS;1
LABEL;READY;1
LABEL;PROPOSED;1
LABEL;I18N;1
LABEL;TASK;1
LABEL;WIP;1
LABEL;3.2.0 - USABILITY IMPROVEMENTS;1
LABEL;DEPLOYMENT;1
LABEL;3.1.0 - RAILS 4.1, BUG FIXES;1
LABEL;ONEBODY 3.0 (REDESIGN);1
LABEL;MATTHEW 18:20;1
LABEL;UNCONFIRMED;1
LABEL;TODO;4
LABEL;INVALID;36
LABEL;QUESTION;1
LABEL;DUPLICATE;2
LABEL;EASY;1
LABEL;TEST;11
LABEL;COSMETIC;1
LABEL;IMPORTANT;1
LABEL;0.8.4;1
LABEL;0.8.3;1
LABEL;0.8.2;1
LABEL;0.8.1;1
LABEL;0.8.0;1
LABEL;0.7.5;4
LABEL;0.7.4;3
LABEL;0.7.3;1
LABEL;0.7.2 (CAUSE GITHUB IS BROKE);1
LABEL;0.7.2;3
LABEL;0.6.8;1
LABEL;0.6.6;1
LABEL;0.6.5;1
LABEL;0.7.7;1
LABEL;CONFIRMED;1
LABEL;0.7.6.2;1
LABEL;0.7.6.1;1
LABEL;0.7.6;1
LABEL;NEEDS WORK;1
LABEL;FIX;1
LABEL;ADDED;1
LABEL;0.7.1.1;1
LABEL;0.7.1;1
LABEL;0.6.2.1;1
LABEL;0.6.2;1
LABEL;0.6.1;1
LABEL;0.6.1.1;1
LABEL;0.6;1
LABEL;0.5.2;1
LABEL;0.8;1
LABEL;0.7;1
LABEL;0.5.1;1
LABEL;0.5;1
LABEL;0.5.2.1;1
LABEL;CRITICAL;1
LABEL;V1.1;1
LABEL;V2.6.11;1
LABEL;NON-ISSUE;1
LABEL;V2.6.10;1
LABEL;V2.6.9;1
LABEL;V2.6.7;1
LABEL;V2.6.6;1
LABEL;V2.6.4;1
LABEL;NEVERLAND;1
LABEL;V2.6.3;1
LABEL;V2.6.2;1
LABEL;V2.7.0;1
LABEL;V2.6.0;1
LABEL;MAJOR VERSION CHANGE;1
LABEL;NEED MORE INFO;1
LABEL;VIEW PATCH;1
LABEL;CALLBACKS;1
LABEL;ERROR;1
LABEL;PERSISTENCE;1
LABEL;MAYBE BUG;1
LABEL;DSL;1
LABEL;AASM4;6
LABEL;4.3;1
LABEL;REFACTOR;1
LABEL;1.2.2;1
LABEL;WRONGTRACKER;1
LABEL;MOVED;1
LABEL;CANNOT REPRODUDE;1
LABEL;RAILS 3;1
LABEL;2.X;1
LABEL;1.3.4;1
LABEL;1.3.0;1
LABEL;RSPEC;1
LABEL;MINITEST;1
LABEL;SPINACH;1
LABEL;1.7.0;1
LABEL;1.5.0;1
LABEL;UPGRADE;1
LABEL;BUG-DEV;1
LABEL;NEW GENERATOR;1
LABEL;ASSIGNED;1
LABEL;PPGUI;1
LABEL;PPKEYBOARD;1
LABEL;WEBSITE;1
LABEL;PPBASE;1
LABEL;PPEVENTS;1
Listas de Milestones:
2.0;1
1.9 API;1
stable;1
1.2.9;1
2.0.0;1
1.2.8;1
1.2.7;1
1.2.6;1
0.7.0;33
v1.0;1
eycap 0.6;1
Forgery 2.0;1
version 3.0.1;1
5.0;2
6.0;1
4.0;1
v6;1
v5;1
3.0;1
3.2.0 - Usability Improvements;1
3.1.0 - Rails 4.1, Bug Fixes;1
OneBody 3.0 (Redesign);1
Matthew 18:20;1
0.8.4;1
0.8.3;1
0.8.2;1
0.8.1;1
0.8.0;1
0.7.5;4
0.7.4;3
0.7.3;1
0.7.2 (Cause Github is broke);1
0.7.2;3
0.6.8;1
0.6.6;1
0.6.5;1
0.7.7;1
0.7.6.2;1
0.7.6.1;1
0.7.6;1
0.7.1.1;1
0.7.1;1
0.6.2.1;1
0.6.2;1
0.6.1;1
0.6.1.1;1
0.6;1
0.5.2;1
0.8;1
0.7;1
0.5.1;1
0.5;1
0.5.2.1;1
v2.6.11;1
v2.6.10;1
v2.6.9;1
v2.6.7;1
v2.6.6;1
v2.6.4;1
neverland;1
v2.6.3;1
v2.6.2;1
v2.7.0;1
v2.6.0;1
aasm4;1
4.3;1
Rails 3;1
1.3.4;1
1.7.0;1
1.5.0;1
