
Ramarren;cl-geometry;closed;David Chkhikvadze;Sun May 31 18:48:08 BRT 2015;Fri Jun 05 06:20:09 BRT 2015;4;
jruby;activerecord-jdbc-adapter;closed;Robin Wenglewski;Tue Mar 12 12:38:21 BRT 2013;Mon May 13 08:39:33 BRT 2013;61;
jruby;activerecord-jdbc-adapter;closed;Krum Bakalsky;Mon Mar 11 09:15:30 BRT 2013;Tue Mar 12 08:19:22 BRT 2013;0;
jruby;activerecord-jdbc-adapter;closed;Tobias Schlottke;Sat Mar 09 06:44:00 BRT 2013;Sat Mar 09 08:12:44 BRT 2013;0;
jruby;activerecord-jdbc-adapter;closed;Michael;Wed Mar 06 21:43:01 BRT 2013;Thu Mar 07 03:34:55 BRT 2013;0;
jruby;activerecord-jdbc-adapter;closed;Uwe Kubosch;Wed Mar 06 18:10:05 BRT 2013;Wed Mar 20 09:12:02 BRT 2013;13;
jruby;activerecord-jdbc-adapter;closed;Uwe Kubosch;Wed Mar 06 17:42:55 BRT 2013;Wed Mar 13 11:19:03 BRT 2013;6;
jruby;activerecord-jdbc-adapter;closed;James Coleman;Mon Mar 04 16:12:22 BRT 2013;Tue Apr 09 06:38:19 BRT 2013;35;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Fri Mar 01 14:14:50 BRT 2013;Mon Mar 04 16:05:08 BRT 2013;3;
jruby;activerecord-jdbc-adapter;closed;Jeffrey Jones;Mon Feb 25 03:19:05 BRT 2013;Mon Feb 25 05:13:08 BRT 2013;0;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Fri Feb 22 14:05:39 BRT 2013;Wed Mar 06 04:21:32 BRT 2013;11;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Thu Feb 21 14:04:49 BRT 2013;Mon Feb 25 16:20:57 BRT 2013;4;
jruby;activerecord-jdbc-adapter;closed;Maxim Dobryakov;Thu Feb 21 08:29:33 BRT 2013;Mon Aug 12 13:27:40 BRT 2013;172;
jruby;activerecord-jdbc-adapter;closed;Maxim Dobryakov;Thu Feb 21 08:18:25 BRT 2013;Wed Mar 06 05:42:16 BRT 2013;12;
jruby;activerecord-jdbc-adapter;closed;Jason Franklin;Thu Feb 21 08:00:13 BRT 2013;Thu Apr 11 13:29:33 BRT 2013;49;
jruby;activerecord-jdbc-adapter;closed;Pierre Schambacher;Fri Feb 15 11:04:58 BRST 2013;Mon Mar 04 16:01:00 BRT 2013;17;
jruby;activerecord-jdbc-adapter;closed;Pierre Schambacher;Wed Feb 13 10:02:50 BRST 2013;Thu Feb 14 08:38:48 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;Pierre Schambacher;Tue Feb 12 14:28:21 BRST 2013;Wed Feb 13 09:58:07 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;null;Fri Feb 08 21:27:28 BRST 2013;Sat Feb 09 05:21:03 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;null;Fri Feb 08 21:00:17 BRST 2013;Tue Feb 12 16:48:31 BRST 2013;3;
jruby;activerecord-jdbc-adapter;open;Karol Bucek;Fri Feb 08 06:12:30 BRST 2013;null;945;
jruby;activerecord-jdbc-adapter;closed;Peter Washburn;Thu Feb 07 20:59:06 BRST 2013;Sat Feb 09 05:24:48 BRST 2013;1;
jruby;activerecord-jdbc-adapter;closed;Enrico Mraß;Wed Feb 06 22:28:29 BRST 2013;Wed Feb 06 23:07:34 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;Andy Fiedler;Tue Feb 05 18:40:06 BRST 2013;Tue Mar 12 09:44:00 BRT 2013;34;
jruby;activerecord-jdbc-adapter;closed;null;Mon Feb 04 18:40:04 BRST 2013;Fri Feb 08 21:21:19 BRST 2013;4;
jruby;activerecord-jdbc-adapter;closed;Etienne M.;Mon Feb 04 14:54:45 BRST 2013;Wed Feb 13 08:58:28 BRST 2013;8;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Mon Feb 04 14:23:32 BRST 2013;Tue May 14 16:36:31 BRT 2013;99;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Fri Feb 01 20:16:26 BRST 2013;Sat Feb 02 06:48:43 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Thu Jan 31 12:56:09 BRST 2013;Sat Feb 02 06:58:57 BRST 2013;1;
jruby;activerecord-jdbc-adapter;closed;null;Wed Jan 30 18:22:56 BRST 2013;Thu Feb 14 08:39:48 BRST 2013;14;
jruby;activerecord-jdbc-adapter;closed;Jeff Cole;Wed Jan 30 12:24:14 BRST 2013;Wed Jan 30 18:43:19 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Wed Jan 30 03:59:35 BRST 2013;Thu Aug 01 17:27:12 BRT 2013;183;
jruby;activerecord-jdbc-adapter;closed;null;Wed Jan 23 19:53:22 BRST 2013;Tue Feb 05 08:58:18 BRST 2013;12;
jruby;activerecord-jdbc-adapter;closed;null;Wed Jan 23 15:43:45 BRST 2013;Wed Jan 23 15:48:05 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;Lex;Wed Jan 23 15:29:25 BRST 2013;Wed Mar 20 08:58:08 BRT 2013;55;
jruby;activerecord-jdbc-adapter;closed;Anthony Juckel;Tue Jan 22 10:43:14 BRST 2013;Wed Jan 23 06:06:30 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;Bernd Ritter;Tue Jan 22 09:01:13 BRST 2013;Mon May 13 08:51:48 BRT 2013;110;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Tue Jan 22 08:52:02 BRST 2013;Wed Jul 03 10:58:16 BRT 2013;162;
jruby;activerecord-jdbc-adapter;closed;null;Tue Jan 22 00:38:28 BRST 2013;Tue Jan 22 16:53:23 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;null;Fri Jan 18 19:40:06 BRST 2013;Sat Jan 19 17:38:26 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;null;Thu Jan 17 05:16:35 BRST 2013;Thu Apr 04 04:51:30 BRT 2013;76;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Wed Jan 16 20:56:02 BRST 2013;Thu Jan 17 04:34:32 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;Jin Lee;Thu Jan 10 01:57:38 BRST 2013;Thu Feb 14 07:43:49 BRST 2013;35;
jruby;activerecord-jdbc-adapter;closed;Wes Morgan;Tue Jan 08 18:17:55 BRST 2013;Fri Mar 15 09:03:09 BRT 2013;65;
jruby;activerecord-jdbc-adapter;closed;Maximilian Stroh;Tue Jan 08 11:05:42 BRST 2013;Tue Jan 29 16:03:02 BRST 2013;21;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Tue Jan 08 10:03:58 BRST 2013;Wed Jan 16 09:41:06 BRST 2013;7;
jruby;activerecord-jdbc-adapter;closed;Evan Light;Mon Jan 07 20:02:53 BRST 2013;Wed Jan 16 12:14:31 BRST 2013;8;
jruby;activerecord-jdbc-adapter;closed;Evan Light;Mon Jan 07 20:00:38 BRST 2013;Mon Jan 07 20:03:31 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Mon Jan 07 14:00:19 BRST 2013;Tue Jan 08 15:39:28 BRST 2013;1;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Mon Jan 07 07:59:28 BRST 2013;Mon Jan 07 15:22:33 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Mon Jan 07 06:20:30 BRST 2013;Mon Jan 07 06:29:57 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;Anthony Juckel;Sat Jan 05 02:07:57 BRST 2013;Mon Jan 07 02:22:11 BRST 2013;2;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Fri Jan 04 08:33:17 BRST 2013;Sun Jan 06 03:21:57 BRST 2013;1;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Fri Jan 04 05:28:22 BRST 2013;Wed Jan 23 06:07:04 BRST 2013;19;
jruby;activerecord-jdbc-adapter;closed;Robert Brown;Fri Jan 04 01:56:11 BRST 2013;Wed Jan 23 06:11:53 BRST 2013;19;
jruby;activerecord-jdbc-adapter;closed;arkadiy kraportov;Fri Jan 04 00:08:54 BRST 2013;Wed Jan 23 06:17:12 BRST 2013;19;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Thu Jan 03 09:41:57 BRST 2013;Fri Jan 04 02:00:44 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Wed Jan 02 16:01:30 BRST 2013;Fri Jan 04 01:41:01 BRST 2013;1;
jruby;activerecord-jdbc-adapter;closed;Pierrick Rouxel;Wed Jan 02 14:16:38 BRST 2013;Fri Jan 18 17:12:25 BRST 2013;16;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Wed Jan 02 11:38:06 BRST 2013;Wed Jan 02 11:54:30 BRST 2013;0;
jruby;activerecord-jdbc-adapter;closed;Nels Nelson;Sat Dec 29 03:24:48 BRST 2012;Sat Dec 29 04:16:30 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Thu Dec 27 05:55:06 BRST 2012;Sun Dec 30 02:31:03 BRST 2012;2;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Thu Dec 27 02:34:28 BRST 2012;Fri Dec 28 13:52:38 BRST 2012;1;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Thu Dec 27 01:45:08 BRST 2012;Thu Jan 17 04:33:48 BRST 2013;21;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Wed Dec 26 20:16:53 BRST 2012;Fri Dec 28 13:53:23 BRST 2012;1;
jruby;activerecord-jdbc-adapter;closed;Alex Portnov;Wed Dec 26 17:59:30 BRST 2012;Mon Jan 07 19:05:24 BRST 2013;12;
jruby;activerecord-jdbc-adapter;closed;Andrew Haines;Wed Dec 26 11:36:22 BRST 2012;Sun Dec 30 02:31:05 BRST 2012;3;
jruby;activerecord-jdbc-adapter;closed;Arun Agrawal;Wed Dec 26 11:11:16 BRST 2012;Wed Dec 26 13:19:51 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Anthony Juckel;Thu Dec 20 22:59:41 BRST 2012;Wed Jan 16 10:06:17 BRST 2013;26;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Wed Dec 19 18:51:32 BRST 2012;Thu Dec 20 07:03:09 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;null;Wed Dec 19 02:01:41 BRST 2012;Wed Jan 16 16:40:48 BRST 2013;28;
jruby;activerecord-jdbc-adapter;closed;Michal Ochman;Tue Dec 18 19:05:30 BRST 2012;Wed Mar 20 09:21:48 BRT 2013;91;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Tue Dec 18 05:12:11 BRST 2012;Tue Dec 18 13:57:54 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Mon Dec 17 09:50:21 BRST 2012;Mon Dec 17 10:52:47 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;null;Fri Dec 14 20:25:09 BRST 2012;Wed Jan 16 16:23:07 BRST 2013;32;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Fri Dec 14 10:45:43 BRST 2012;Fri Dec 14 13:46:06 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Robert Brown;Thu Dec 13 23:38:15 BRST 2012;Wed Mar 06 08:21:44 BRT 2013;82;
jruby;activerecord-jdbc-adapter;closed;null;Thu Dec 13 21:30:29 BRST 2012;Thu Dec 13 22:11:01 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Gleb Mazovetskiy;Thu Dec 13 20:40:24 BRST 2012;Fri Jan 25 07:54:11 BRST 2013;42;
jruby;activerecord-jdbc-adapter;closed;Pierre Schambacher;Thu Dec 13 10:05:37 BRST 2012;Wed Mar 06 08:21:44 BRT 2013;82;
jruby;activerecord-jdbc-adapter;closed;Terrence Turner;Tue Dec 11 21:16:55 BRST 2012;Mon Jan 07 19:04:00 BRST 2013;26;
jruby;activerecord-jdbc-adapter;closed;Adam Lindberg;Tue Dec 11 11:01:32 BRST 2012;Tue Dec 11 15:51:04 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Anthony Juckel;Mon Dec 10 01:55:57 BRST 2012;Mon Dec 10 02:12:42 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;P.S.V.R;Wed Dec 05 11:12:53 BRST 2012;Wed Apr 10 04:37:39 BRT 2013;125;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Tue Dec 04 07:52:25 BRST 2012;Tue Dec 04 10:35:03 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Thu Nov 29 18:09:06 BRST 2012;Mon Dec 10 02:12:45 BRST 2012;10;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Thu Nov 29 08:40:46 BRST 2012;Thu Nov 29 10:52:01 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Terrence Turner;Fri Nov 16 20:18:51 BRST 2012;Wed Dec 19 01:03:38 BRST 2012;32;
jruby;activerecord-jdbc-adapter;closed;Kevin Sylvestre;Mon Nov 12 07:48:25 BRST 2012;Sun Jan 06 01:34:49 BRST 2013;54;
jruby;activerecord-jdbc-adapter;closed;Nick Muerdter;Sun Nov 11 23:35:31 BRST 2012;Mon Nov 12 00:05:24 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Kevin Fullerton;Thu Nov 08 18:18:30 BRST 2012;Thu Nov 08 18:25:08 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Florian Gilcher;Thu Nov 08 12:02:40 BRST 2012;Wed Jan 30 12:15:20 BRST 2013;83;
jruby;activerecord-jdbc-adapter;closed;Thomas Rix;Wed Nov 07 15:37:51 BRST 2012;Thu Feb 07 12:48:24 BRST 2013;91;
jruby;activerecord-jdbc-adapter;closed;Pierrick Rouxel;Sun Nov 04 15:59:21 BRST 2012;Thu Dec 20 23:01:16 BRST 2012;46;
jruby;activerecord-jdbc-adapter;closed;Rodrigo Rosenfeld Rosas;Fri Oct 26 14:01:49 BRST 2012;Wed Jan 02 11:39:03 BRST 2013;67;
jruby;activerecord-jdbc-adapter;closed;Nick Muerdter;Tue Oct 23 01:45:04 BRST 2012;Tue Oct 23 13:16:30 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Uwe Kubosch;Thu Oct 18 19:43:08 BRT 2012;Fri Oct 19 06:18:30 BRT 2012;0;
jruby;activerecord-jdbc-adapter;closed;Paul A Jungwirth;Wed Oct 10 19:42:19 BRT 2012;Tue Oct 23 13:17:46 BRST 2012;12;
jruby;activerecord-jdbc-adapter;closed;Paul A Jungwirth;Wed Oct 10 18:32:56 BRT 2012;Sun Jan 13 10:03:02 BRST 2013;94;
jruby;activerecord-jdbc-adapter;closed;David Kellum;Mon Oct 08 14:42:59 BRT 2012;Tue Oct 23 13:19:05 BRST 2012;14;
jruby;activerecord-jdbc-adapter;closed;Gavin Stark;Thu Oct 04 18:17:22 BRT 2012;Wed Feb 13 09:46:18 BRST 2013;131;
jruby;activerecord-jdbc-adapter;closed;Chris Hunt;Wed Sep 26 18:39:52 BRT 2012;Wed Jan 23 11:04:28 BRST 2013;118;
jruby;activerecord-jdbc-adapter;closed;Emil Ong;Wed Sep 26 15:13:34 BRT 2012;Tue May 07 09:19:08 BRT 2013;222;
jruby;activerecord-jdbc-adapter;closed;Kazuya NUMATA;Wed Sep 26 01:50:02 BRT 2012;Wed Jan 16 16:42:02 BRST 2013;112;
jruby;activerecord-jdbc-adapter;closed;Keenan Brock;Tue Sep 25 13:59:16 BRT 2012;Fri Nov 02 17:07:45 BRST 2012;38;
jruby;activerecord-jdbc-adapter;closed;Keenan Brock;Tue Sep 25 13:55:10 BRT 2012;Wed Dec 19 00:40:40 BRST 2012;84;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Sun Sep 23 01:31:11 BRT 2012;Wed Dec 26 20:51:31 BRST 2012;94;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Sat Sep 22 23:59:46 BRT 2012;Mon Dec 10 02:16:38 BRST 2012;78;
jruby;activerecord-jdbc-adapter;closed;Brad Pardee;Mon Sep 17 10:58:03 BRT 2012;Thu Aug 29 09:36:09 BRT 2013;345;
jruby;activerecord-jdbc-adapter;closed;Conrad Owen;Fri Sep 14 16:18:24 BRT 2012;Wed Jan 16 16:47:00 BRST 2013;124;
jruby;activerecord-jdbc-adapter;closed;Falk Pauser;Thu Sep 13 10:45:55 BRT 2012;Tue Dec 18 15:45:53 BRST 2012;96;
jruby;activerecord-jdbc-adapter;closed;null;Wed Sep 12 10:34:08 BRT 2012;Fri May 31 14:26:27 BRT 2013;261;
jruby;activerecord-jdbc-adapter;closed;Thomas "Teflon Ted" Davis;Wed Sep 12 10:30:01 BRT 2012;Mon Mar 04 16:09:37 BRT 2013;173;
jruby;activerecord-jdbc-adapter;closed;Falk Pauser;Wed Sep 12 03:50:46 BRT 2012;Mon May 27 10:10:37 BRT 2013;257;
jruby;activerecord-jdbc-adapter;closed;Lenny Marks;Fri Sep 07 13:49:26 BRT 2012;Wed Jan 23 10:45:38 BRST 2013;137;
jruby;activerecord-jdbc-adapter;closed;Juan Manuel Barreneche;Fri Sep 07 11:29:38 BRT 2012;Mon Jan 07 19:01:28 BRST 2013;122;
jruby;activerecord-jdbc-adapter;closed;Paul Schreiber;Sun Sep 02 21:30:17 BRT 2012;Sat Jan 26 13:06:49 BRST 2013;145;
jruby;activerecord-jdbc-adapter;closed;Felix Wang;Sat Sep 01 10:06:44 BRT 2012;Tue Dec 18 15:47:16 BRST 2012;108;
jruby;activerecord-jdbc-adapter;closed;Karol Bucek;Tue Aug 28 18:11:20 BRT 2012;Wed Aug 29 00:41:46 BRT 2012;0;
jruby;activerecord-jdbc-adapter;closed;Juan Manuel Barreneche;Thu Aug 23 14:14:25 BRT 2012;Tue Aug 28 13:40:34 BRT 2012;4;
jruby;activerecord-jdbc-adapter;closed;Robert Brown;Tue Aug 21 21:25:12 BRT 2012;Tue May 14 16:36:24 BRT 2013;265;
jruby;activerecord-jdbc-adapter;closed;Dennis Trabandt;Sun Aug 19 18:30:00 BRT 2012;Wed Jan 30 12:16:29 BRST 2013;163;
jruby;activerecord-jdbc-adapter;closed;null;Fri Aug 17 04:47:59 BRT 2012;Wed Jan 16 16:26:33 BRST 2013;152;
jruby;activerecord-jdbc-adapter;closed;Brian Kulyk;Thu Aug 16 12:31:37 BRT 2012;Fri Aug 17 12:01:24 BRT 2012;0;
jruby;activerecord-jdbc-adapter;closed;Dennis Trabandt;Wed Aug 15 16:44:56 BRT 2012;Tue May 14 17:00:57 BRT 2013;272;
jruby;activerecord-jdbc-adapter;closed;Brian Kulyk;Wed Aug 15 13:19:01 BRT 2012;Thu Aug 16 12:30:09 BRT 2012;0;
jruby;activerecord-jdbc-adapter;closed;Adam Sharp;Thu Aug 09 03:58:09 BRT 2012;Wed May 29 11:06:05 BRT 2013;293;
jruby;activerecord-jdbc-adapter;closed;Adam Sharp;Thu Aug 09 02:09:49 BRT 2012;Wed May 29 11:08:54 BRT 2013;293;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Tue Aug 07 18:05:58 BRT 2012;Thu Feb 21 08:54:08 BRT 2013;197;
jruby;activerecord-jdbc-adapter;closed;Johannes Weberhofer;Mon Aug 06 20:09:55 BRT 2012;Thu Aug 16 22:21:11 BRT 2012;10;
jruby;activerecord-jdbc-adapter;closed;Johannes Weberhofer;Mon Aug 06 20:01:58 BRT 2012;Tue Aug 07 16:04:09 BRT 2012;0;
jruby;activerecord-jdbc-adapter;closed;Johannes Weberhofer;Sun Aug 05 19:46:56 BRT 2012;Wed Jan 23 07:04:22 BRST 2013;170;
jruby;activerecord-jdbc-adapter;closed;Adam Sharp;Tue Jul 31 04:55:30 BRT 2012;Wed Aug 29 00:14:00 BRT 2012;28;
jruby;activerecord-jdbc-adapter;closed;Edho Arief;Sun Jul 22 11:24:51 BRT 2012;Wed Jan 16 16:33:45 BRST 2013;178;
jruby;activerecord-jdbc-adapter;closed;Adam Sharp;Thu Jul 19 02:12:25 BRT 2012;Sat Jul 28 16:04:50 BRT 2012;9;
jruby;activerecord-jdbc-adapter;closed;Adam Sharp;Wed Jul 18 01:19:19 BRT 2012;Sat Jul 28 16:03:46 BRT 2012;10;
jruby;activerecord-jdbc-adapter;closed;Adam Sharp;Tue Jul 17 22:44:49 BRT 2012;Sat Jul 28 16:02:57 BRT 2012;10;
jruby;activerecord-jdbc-adapter;closed;Adam Sharp;Tue Jul 17 22:36:22 BRT 2012;Fri Jan 18 12:41:47 BRST 2013;184;
jruby;activerecord-jdbc-adapter;closed;Brandon Liu;Tue Jul 17 22:13:00 BRT 2012;Sat Jul 28 16:01:31 BRT 2012;10;
jruby;activerecord-jdbc-adapter;closed;Chris Turner;Tue Jul 17 16:32:37 BRT 2012;Sat Jul 28 15:59:58 BRT 2012;10;
jruby;activerecord-jdbc-adapter;closed;Thijs de Vries;Tue Jul 17 12:06:02 BRT 2012;Sat Jan 19 16:16:06 BRST 2013;186;
jruby;activerecord-jdbc-adapter;closed;Adam Sharp;Mon Jul 16 02:19:44 BRT 2012;Mon Jul 16 03:51:42 BRT 2012;0;
jruby;activerecord-jdbc-adapter;closed;Adam Sharp;Mon Jul 16 02:09:06 BRT 2012;Mon Jul 16 03:52:09 BRT 2012;0;
jruby;activerecord-jdbc-adapter;closed;Robb Kidd;Sat Jul 14 23:53:00 BRT 2012;Sat Jul 28 15:59:26 BRT 2012;13;
jruby;activerecord-jdbc-adapter;closed;Uwe Kubosch;Wed Jun 20 10:13:54 BRT 2012;Wed Jan 16 16:27:31 BRST 2013;210;
jruby;activerecord-jdbc-adapter;closed;Luc Donnet;Fri Jun 15 11:51:53 BRT 2012;Sat Jul 28 15:58:36 BRT 2012;43;
jruby;activerecord-jdbc-adapter;closed;Dwayne Litzenberger;Fri Jun 15 00:34:39 BRT 2012;Sat Jul 28 15:57:44 BRT 2012;43;
jruby;activerecord-jdbc-adapter;closed;Falk Pauser;Tue May 22 17:57:50 BRT 2012;Tue Jul 16 09:24:17 BRT 2013;419;
jruby;activerecord-jdbc-adapter;closed;Ken Park;Tue May 22 09:27:03 BRT 2012;Mon Aug 12 13:31:24 BRT 2013;447;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Sun May 13 21:38:06 BRT 2012;Sat Jul 28 15:57:11 BRT 2012;75;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Sat May 12 23:59:26 BRT 2012;Sun May 13 00:02:14 BRT 2012;0;
jruby;activerecord-jdbc-adapter;closed;Samer Buna;Thu May 10 11:56:33 BRT 2012;Sat Jul 28 15:56:50 BRT 2012;79;
jruby;activerecord-jdbc-adapter;closed;Samer Buna;Mon May 07 20:35:03 BRT 2012;Sat Jul 28 15:55:50 BRT 2012;81;
jruby;activerecord-jdbc-adapter;closed;Pete Helgren;Thu May 03 17:54:03 BRT 2012;Thu Jan 24 09:12:51 BRST 2013;265;
jruby;activerecord-jdbc-adapter;closed;Arun Agrawal;Wed Apr 25 10:11:00 BRT 2012;Wed Jan 16 16:27:47 BRST 2013;266;
jruby;activerecord-jdbc-adapter;closed;Mike Emery;Mon Apr 23 02:33:08 BRT 2012;Mon Apr 23 13:40:47 BRT 2012;0;
jruby;activerecord-jdbc-adapter;closed;Mike Emery;Thu Apr 19 15:55:34 BRT 2012;Fri Apr 20 10:18:42 BRT 2012;0;
jruby;activerecord-jdbc-adapter;closed;Samer Buna;Tue Apr 10 19:11:01 BRT 2012;Wed Apr 11 10:28:33 BRT 2012;0;
jruby;activerecord-jdbc-adapter;closed;Samer Buna;Tue Apr 10 19:04:57 BRT 2012;Tue Apr 10 19:11:07 BRT 2012;0;
jruby;activerecord-jdbc-adapter;closed;Arun Agrawal;Sun Apr 01 05:03:28 BRT 2012;Tue Apr 03 16:01:22 BRT 2012;2;
jruby;activerecord-jdbc-adapter;closed;Ognen Ivanovski;Tue Mar 27 18:44:39 BRT 2012;Fri Jan 25 07:55:09 BRST 2013;303;
jruby;activerecord-jdbc-adapter;closed;Anthony Juckel;Tue Mar 27 18:11:06 BRT 2012;Tue Mar 27 18:35:26 BRT 2012;0;
jruby;activerecord-jdbc-adapter;closed;null;Mon Mar 26 17:44:47 BRT 2012;Wed Jan 23 07:10:40 BRST 2013;302;
jruby;activerecord-jdbc-adapter;closed;null;Fri Mar 23 17:15:38 BRT 2012;Tue Mar 27 19:24:58 BRT 2012;4;
jruby;activerecord-jdbc-adapter;closed;Adam Solove;Fri Mar 23 16:55:37 BRT 2012;Tue Mar 27 11:54:30 BRT 2012;3;
jruby;activerecord-jdbc-adapter;closed;null;Mon Mar 19 14:55:42 BRT 2012;Mon Mar 19 18:26:29 BRT 2012;0;
jruby;activerecord-jdbc-adapter;closed;Celso Dantas;Wed Mar 14 12:59:05 BRT 2012;Wed Mar 14 13:05:05 BRT 2012;0;
jruby;activerecord-jdbc-adapter;closed;Chris f4tq;Thu Mar 08 21:18:36 BRT 2012;Tue Mar 27 18:36:56 BRT 2012;18;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Wed Feb 29 03:52:49 BRT 2012;Sat Jul 28 15:54:52 BRT 2012;150;
jruby;activerecord-jdbc-adapter;closed;Gregory Ostermayr;Mon Feb 27 18:59:38 BRT 2012;Tue Aug 07 22:15:45 BRT 2012;162;
jruby;activerecord-jdbc-adapter;closed;Florian Jenett;Tue Feb 21 04:32:17 BRST 2012;Sun Feb 26 07:10:44 BRT 2012;5;
jruby;activerecord-jdbc-adapter;closed;Uwe Kubosch;Sat Feb 18 23:32:44 BRST 2012;Thu Jan 24 10:15:42 BRST 2013;340;
jruby;activerecord-jdbc-adapter;closed;Lance Ball;Fri Feb 17 13:04:56 BRST 2012;Fri Feb 17 13:44:29 BRST 2012;0;
jruby;activerecord-jdbc-adapter;open;Daniel Upton;Tue Feb 14 13:29:51 BRST 2012;null;1304;
jruby;activerecord-jdbc-adapter;closed;Daniel Upton;Mon Feb 13 14:00:26 BRST 2012;Wed Feb 13 09:45:13 BRST 2013;365;
jruby;activerecord-jdbc-adapter;closed;null;Mon Feb 13 12:22:09 BRST 2012;Wed Feb 15 05:27:14 BRST 2012;1;
jruby;activerecord-jdbc-adapter;closed;Thijs de Vries;Thu Feb 09 12:17:47 BRST 2012;Fri Feb 10 14:47:29 BRST 2012;1;
jruby;activerecord-jdbc-adapter;closed;Thijs de Vries;Thu Feb 09 12:16:22 BRST 2012;Thu Feb 09 12:18:16 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Alexandre da Silva;Tue Feb 07 13:01:00 BRST 2012;Tue Feb 07 13:03:58 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Sammy Larbi;Sun Feb 05 15:00:13 BRST 2012;Tue Feb 07 22:04:28 BRST 2012;2;
jruby;activerecord-jdbc-adapter;closed;Sammy Larbi;Sun Feb 05 14:54:46 BRST 2012;Sun Feb 05 17:56:37 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Sammy Larbi;Sun Feb 05 14:26:52 BRST 2012;Sun Feb 05 14:57:05 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Sammy Larbi;Sun Feb 05 14:19:15 BRST 2012;Sun Feb 05 14:57:18 BRST 2012;0;
jruby;activerecord-jdbc-adapter;closed;Jeremy Hinegardner;Wed Feb 01 21:26:25 BRST 2012;Sat Jan 26 12:57:34 BRST 2013;359;
