
________________||||Todas Marcacoes||||_________________________
Listas de Labels:
Nome Label: bug ; Quantidade: 4
Nome Label: feature request ; Quantidade: 3
Nome Label: api ; Quantidade: 1
Nome Label: ? ; Quantidade: 1
Nome Label: Allan ; Quantidade: 1
Nome Label: Bug ; Quantidade: 4
Nome Label: Feature ; Quantidade: 4
Nome Label: 2.0 ; Quantidade: 8
Nome Label: routing ; Quantidade: 4
Nome Label: curl ; Quantidade: 1
Nome Label: high ; Quantidade: 5
Nome Label: enhancement ; Quantidade: 10
Nome Label: bug ; Quantidade: 2
Nome Label: in progress ; Quantidade: 4
Nome Label: low-hanging-fruit ; Quantidade: 7
Nome Label: discussion ; Quantidade: 16
Nome Label: in master ; Quantidade: 1
Nome Label: improvement ; Quantidade: 19
Nome Label: investigate ; Quantidade: 21
Nome Label: next release ; Quantidade: 10
Nome Label: feature ; Quantidade: 15
Nome Label: notice ; Quantidade: 2
Nome Label: bug ; Quantidade: 22
Nome Label: codeclimate ; Quantidade: 2
Nome Label: documentation-request ; Quantidade: 3
Nome Label: invalid ; Quantidade: 3
Nome Label: willfix ; Quantidade: 21
Nome Label: investigate ; Quantidade: 8
Nome Label: needinfo ; Quantidade: 15
Nome Label: upstream ; Quantidade: 24
Nome Label: regression ; Quantidade: 4
Nome Label: feature ; Quantidade: 2
Nome Label: community_support ; Quantidade: 4
Nome Label: wish ; Quantidade: 3
Nome Label: js ; Quantidade: 1
Nome Label: bugs ; Quantidade: 4
Nome Label: rss ; Quantidade: 1
Nome Label: i18n ; Quantidade: 1
Nome Label: Ruby 2 Problem ; Quantidade: 3
Nome Label: Feature Request ; Quantidade: 4
Nome Label: Bug ; Quantidade: 1
Nome Label: Stale ; Quantidade: 1
Nome Label: documentation ; Quantidade: 1
Nome Label: wishlist ; Quantidade: 7
Nome Label: needs-verification ; Quantidade: 2
Nome Label: Testing ; Quantidade: 2
Nome Label: Won't fix ; Quantidade: 1
Nome Label: Documentation ; Quantidade: 1
Nome Label: bug ; Quantidade: 1
Nome Label: windows ; Quantidade: 1
Nome Label: zinc ; Quantidade: 9
Nome Label: feature-request ; Quantidade: 4
Nome Label: 2.14-release ; Quantidade: 6
Nome Label: 2.13-release ; Quantidade: 2
Nome Label: fix-later ; Quantidade: 1
Nome Label: 2.12-release ; Quantidade: 3
Nome Label: Duplicate ; Quantidade: 1
Nome Label: TODO ; Quantidade: 4
Nome Label: 2.2 ; Quantidade: 8
Nome Label: support ; Quantidade: 1
Nome Label: feature ; Quantidade: 2
Nome Label: bug ; Quantidade: 3
Nome Label: json-parity ; Quantidade: 2
Nome Label: affects-1.4 ; Quantidade: 1
Nome Label: bug ; Quantidade: 2
Nome Label: json/ext ; Quantidade: 3
Nome Label: feature ; Quantidade: 25
Nome Label: pending-response ; Quantidade: 7
Nome Label: bug ; Quantidade: 25
Nome Label: patch ; Quantidade: 23
Nome Label: invalid ; Quantidade: 5
Nome Label: wont-fix ; Quantidade: 1
Nome Label: Feature Request ; Quantidade: 4
Nome Label: Probably Fixed ; Quantidade: 2
Nome Label: A Fix is Planned ; Quantidade: 3
Nome Label: Accepted ; Quantidade: 20
Nome Label: Needs Fixes ; Quantidade: 1
Nome Label: Rejected ; Quantidade: 28
Nome Label: In Progress ; Quantidade: 2
Nome Label: URI Templates ; Quantidade: 1
Nome Label: Needs Documentation ; Quantidade: 1
Nome Label: Needs Tests ; Quantidade: 1
Nome Label: High Priority ; Quantidade: 6
Nome Label: 1.4.0 ; Quantidade: 7
Nome Label: 1.3.1 ; Quantidade: 9
Nome Label: Unassigned ; Quantidade: 4
Nome Label: 1.3.0 ; Quantidade: 21
Nome Label: 1.2.3 ; Quantidade: 11
Nome Label: 1.2.5 ; Quantidade: 1
Nome Label: TODO ; Quantidade: 4
Nome Label: feedback-needed ; Quantidade: 3
Nome Label: poll ; Quantidade: 1
Nome Label: New Feature ; Quantidade: 7
Nome Label: bug ; Quantidade: 10
Nome Label: enhancement ; Quantidade: 6
Nome Label: API conflict ; Quantidade: 3
Nome Label: discussion ; Quantidade: 4
Nome Label: feature request ; Quantidade: 114
Nome Label: invalid ; Quantidade: 146
Nome Label: won't fix ; Quantidade: 62
Nome Label: bug ; Quantidade: 98
Nome Label: fixed ; Quantidade: 130
Nome Label: duplicate ; Quantidade: 38
Nome Label: no feedback ; Quantidade: 32
Nome Label: packaging ; Quantidade: 7
Nome Label: bug ; Quantidade: 50
Nome Label: wishlist ; Quantidade: 62
Nome Label: build ; Quantidade: 5
Nome Label: documentation ; Quantidade: 4
Nome Label: i18n ; Quantidade: 6
Nome Label: usability ; Quantidade: 34
Nome Label: win32 ; Quantidade: 12
Nome Label: pyqt bug ; Quantidade: 5
Nome Label: unicode ; Quantidade: 3
Nome Label: environ ; Quantidade: 1
Nome Label: pyqt ; Quantidade: 8
Nome Label: not-a-bug ; Quantidade: 1
Nome Label: portability ; Quantidade: 4
Nome Label: waiting ; Quantidade: 4
Nome Label: RFC ; Quantidade: 1
Nome Label: feature ; Quantidade: 4
Nome Label: bug ; Quantidade: 1
Nome Label: bug ; Quantidade: 26
Nome Label: enhancement ; Quantidade: 15
Nome Label: wontfix ; Quantidade: 1
Nome Label: bug ; Quantidade: 1
Nome Label: feature request ; Quantidade: 7
Nome Label: Code ; Quantidade: 3
Nome Label: Third Party Issue ; Quantidade: 2
Nome Label: Quality Assurance ; Quantidade: 1
Nome Label: contribution ; Quantidade: 3
Nome Label: Feedback ; Quantidade: 1
Nome Label: move to redmine.open-bio.org ; Quantidade: 6
Nome Label: severity:minor ; Quantidade: 1
Nome Label: deleted ; Quantidade: 3
Nome Label: bug ; Quantidade: 121
Nome Label: compact ; Quantidade: 12
Nome Label: frontend ; Quantidade: 100
Nome Label: api ; Quantidade: 16
Nome Label: annoyance ; Quantidade: 26
Nome Label: debt ; Quantidade: 14
Nome Label: backend ; Quantidade: 32
Nome Label: feature ; Quantidade: 26
Nome Label: i18n ; Quantidade: 8
Nome Label: pull accepted ; Quantidade: 13
Nome Label: pull reviewed ; Quantidade: 4
Nome Label: needs-review ; Quantidade: 16
Nome Label: community ; Quantidade: 4
Nome Label: 2.x ; Quantidade: 28
Nome Label: 1.x ; Quantidade: 31
Nome Label: annoyance ; Quantidade: 6
Nome Label: API ; Quantidade: 4
Nome Label: bug ; Quantidade: 19
Nome Label: ruby19 ; Quantidade: 13
Nome Label: clipped ; Quantidade: 2
Nome Label: avonderluft ; Quantidade: 1
Nome Label: saturnflyer ; Quantidade: 20
Nome Label: javascript ; Quantidade: 11
Nome Label: design ; Quantidade: 11
Nome Label: css ; Quantidade: 1
Nome Label: windows ; Quantidade: 1
Nome Label: jgarber ; Quantidade: 7
Nome Label: Bug ; Quantidade: 2
Nome Label: feature ; Quantidade: 7
Nome Label: bug ; Quantidade: 1
Nome Label: code ; Quantidade: 1
Nome Label: bug ; Quantidade: 7
Nome Label: feature ; Quantidade: 5
Nome Label: todo ; Quantidade: 2
Nome Label: bug ; Quantidade: 4
Nome Label: enhancement ; Quantidade: 3
Nome Label: feature ; Quantidade: 11
Nome Label: bug ; Quantidade: 24
Nome Label: confirm that it is fixed ; Quantidade: 7
Nome Label: bug ; Quantidade: 4
Nome Label: support ; Quantidade: 1
Nome Label: feature ; Quantidade: 7
Nome Label: support ; Quantidade: 4
Nome Label: bug ; Quantidade: 2
Nome Label: enhancement ; Quantidade: 5
Nome Label: confirmed ; Quantidade: 3
Nome Label: Infrastructure ; Quantidade: 4
Nome Label: Cataloging ; Quantidade: 1
Nome Label: Visual design ; Quantidade: 1
Nome Label: Tools ; Quantidade: 3
Nome Label: Admin ; Quantidade: 1
Nome Label: middleware ; Quantidade: 1
Nome Label: Ajax ; Quantidade: 1
Nome Label: auser ; Quantidade: 4
Nome Label: EC2 ; Quantidade: 3
Nome Label: binaries ; Quantidade: 1
Nome Label: doc ; Quantidade: 1
Nome Label: feature request ; Quantidade: 1
Nome Label: vmware ; Quantidade: 1
Nome Label: Not pressing ; Quantidade: 1
Nome Label: bug ; Quantidade: 1
Nome Label: resolvers ; Quantidade: 1
Nome Label: migrated ; Quantidade: 17
Nome Label: do it later ; Quantidade: 1
Nome Label: waiting for feedbacks ; Quantidade: 1
Nome Label: design ; Quantidade: 13
Nome Label: html_css ; Quantidade: 19
Nome Label: python ; Quantidade: 17
Nome Label: regex ; Quantidade: 3
Nome Label: database ; Quantidade: 4
Nome Label: javascript ; Quantidade: 8
Nome Label: feedback ; Quantidade: 10
Nome Label: bug ; Quantidade: 9
Nome Label: documentation ; Quantidade: 7
Nome Label: feature ; Quantidade: 1
Nome Label: feature ; Quantidade: 4
Nome Label: task ; Quantidade: 1
Nome Label: status — rejected ; Quantidade: 13
Nome Label: status — accepted ; Quantidade: 35
Nome Label: type — bug ; Quantidade: 26
Nome Label: type — feature request ; Quantidade: 30
Nome Label: status — feedback required ; Quantidade: 6
Nome Label: bug ; Quantidade: 5
Nome Label: 0.4 ; Quantidade: 3
Nome Label: commonjs ; Quantidade: 5
Nome Label: 0.5 ; Quantidade: 6
Nome Label: documentation ; Quantidade: 2
Nome Label: testing ; Quantidade: 2
Nome Label: help ; Quantidade: 1
Nome Label: research ; Quantidade: 2
Nome Label: code ; Quantidade: 1
Nome Label: waiting ; Quantidade: 1
Nome Label: idea ; Quantidade: 7
Nome Label: bug ; Quantidade: 2
Nome Label: bug ; Quantidade: 4
Nome Label: feature ; Quantidade: 6
Nome Label: workaround ; Quantidade: 1
Nome Label: Goal ; Quantidade: 29
Nome Label: Bug ; Quantidade: 10
Nome Label: Milestone ; Quantidade: 3
Nome Label: Discussion ; Quantidade: 4
Nome Label: bug ; Quantidade: 2
Nome Label: working on it ; Quantidade: 3
Nome Label: enhancement ; Quantidade: 2
Nome Label: website ; Quantidade: 1
Nome Label: TODO ; Quantidade: 2
Nome Label: Invalid ; Quantidade: 5
Nome Label: Insufficient info ; Quantidade: 2
Nome Label: Waiting for reply ; Quantidade: 1
Nome Label: Windows ; Quantidade: 1
Nome Label: Possibly outdated ; Quantidade: 1
Nome Label: WIP ; Quantidade: 1
Nome Label: 1.4.0 ; Quantidade: 4
Nome Label: 1.2.5 ; Quantidade: 1
Nome Label: 1.3.0 ; Quantidade: 14
Nome Label: Improvement ; Quantidade: 10
Nome Label: bug ; Quantidade: 6
Nome Label: feature ; Quantidade: 10
Nome Label: no-repro ; Quantidade: 2
Nome Label: question ; Quantidade: 3
Nome Label: duplicate ; Quantidade: 1
Nome Label: backend ; Quantidade: 6
Nome Label: httpd ; Quantidade: 4
Nome Label: system setup ; Quantidade: 5
Nome Label: monitor ; Quantidade: 3
Nome Label: encoding ; Quantidade: 6
Nome Label: jruby ; Quantidade: 130
Nome Label: needs more info ; Quantidade: 23
Nome Label: windows ; Quantidade: 5
Nome Label: osx ; Quantidade: 8
Nome Label: discussion ; Quantidade: 2
Nome Label: security ; Quantidade: 4
Nome Label: iconv ; Quantidade: 1
Nome Label: zlib ; Quantidade: 1
Nome Label: will-close ; Quantidade: 1
Nome Label: HTML5 ; Quantidade: 1
Nome Label: libxml2 ; Quantidade: 18
Nome Label: libxml2-upstream ; Quantidade: 8
Nome Label: OSL ; Quantidade: 2
Nome Label: tutorials ; Quantidade: 6
Nome Label: html ; Quantidade: 5
Nome Label: invalid xml handling ; Quantidade: 2
Nome Label: css ; Quantidade: 2
Nome Label: namespace-confusion ; Quantidade: 5
Nome Label: backport ; Quantidade: 1
Nome Label: tenderlove ; Quantidade: 63
Nome Label: REE ; Quantidade: 4
Nome Label: Bug ; Quantidade: 1
Nome Label: enhancement ; Quantidade: 4
Nome Label: needs-pr ; Quantidade: 3
Nome Label: wontfix ; Quantidade: 1
Nome Label: 1 - Ready ; Quantidade: 2
Nome Label: enhancement ; Quantidade: 33
Nome Label: v3.1.x ; Quantidade: 22
Nome Label: defect ; Quantidade: 90
Nome Label: v3.0.x ; Quantidade: 109
Nome Label: refactoring ; Quantidade: 3
Nome Label: usability ; Quantidade: 9
Nome Label: v2.x.x ; Quantidade: 17
Nome Label: feature request ; Quantidade: 6
Nome Label: dependency defect ; Quantidade: 3
Nome Label: release checklist ; Quantidade: 6
Nome Label: waves 0.9.0 ; Quantidade: 6
Nome Label: extensions ; Quantidade: 1
Nome Label: sequel orm layer ; Quantidade: 2
Nome Label: autocode ; Quantidade: 1
Nome Label: classic foundation ; Quantidade: 1
Nome Label: accept ; Quantidade: 1
Nome Label: headers ; Quantidade: 1
Nome Label: http ; Quantidade: 1
Nome Label: matching ; Quantidade: 1
Nome Label: feature-request ; Quantidade: 9
Nome Label: will-fix ; Quantidade: 4
Nome Label: bug ; Quantidade: 6
Nome Label: Feature ; Quantidade: 3
Nome Label: bug ; Quantidade: 169
Nome Label: ux ; Quantidade: 17
Nome Label: scheduler ; Quantidade: 14
Nome Label: ddfs ; Quantidade: 34
Nome Label: feature ; Quantidade: 76
Nome Label: hold ; Quantidade: 21
Nome Label: docs ; Quantidade: 29
Nome Label: 0.4 ; Quantidade: 17
Nome Label: scalability ; Quantidade: 12
Nome Label: patch ; Quantidade: 1
Nome Label: 0.3.2 ; Quantidade: 14
Nome Label: api change ; Quantidade: 5
Nome Label: 0.3.1 ; Quantidade: 15
Nome Label: latency ; Quantidade: 3
Nome Label: 0.3 ; Quantidade: 49
Nome Label: Bug ; Quantidade: 32
Nome Label: Wish ; Quantidade: 3
Nome Label: Cooking ; Quantidade: 27
Nome Label: Performance ; Quantidade: 13
Nome Label: Refactor ; Quantidade: 31
Nome Label: Usability ; Quantidade: 34
Nome Label: Future ; Quantidade: 9
Nome Label: ULTRA-solved ; Quantidade: 4
Nome Label: AWSUM ; Quantidade: 3
Nome Label: BEP ; Quantidade: 13
Nome Label: 2.0 ; Quantidade: 6
Nome Label: bug ; Quantidade: 9
Nome Label: language formats ; Quantidade: 5
Nome Label: feature request ; Quantidade: 28
Nome Label: reporting ; Quantidade: 11
Nome Label: in progress ; Quantidade: 8
Nome Label: patch ; Quantidade: 3
Nome Label: documentation ; Quantidade: 5
Nome Label: database inserter ; Quantidade: 7
Nome Label: API ; Quantidade: 3
Nome Label: specs ; Quantidade: 4
Nome Label: parser ; Quantidade: 5
Nome Label: parked ; Quantidade: 2
Nome Label: Bug ; Quantidade: 17
Nome Label: major ; Quantidade: 11
Nome Label: Wishlist ; Quantidade: 14
Nome Label: Refactor ; Quantidade: 3
Nome Label: Encoding ; Quantidade: 3
Nome Label: improvement ; Quantidade: 3
Nome Label: bug ; Quantidade: 1
Nome Label: lighthouse ; Quantidade: 28
Nome Label: security ; Quantidade: 1
Nome Label: feature-request ; Quantidade: 1
Nome Label: v2.x ; Quantidade: 1
Nome Label: v3.x ; Quantidade: 2
Nome Label: 0.1.0 ; Quantidade: 14
Nome Label: feature ; Quantidade: 5
Nome Label: ui improvement ; Quantidade: 6
Nome Label: bug ; Quantidade: 4
Nome Label: documentation ; Quantidade: 2
Nome Label: bug ; Quantidade: 2
Nome Label: feature ; Quantidade: 1
Nome Label: doc ; Quantidade: 1
Nome Label: rfe ; Quantidade: 1
Nome Label: output ; Quantidade: 3
Nome Label: processors ; Quantidade: 2
Nome Label: executor ; Quantidade: 1
Nome Label: bug ; Quantidade: 9
Nome Label: feature ; Quantidade: 12
Nome Label: infrastructure ; Quantidade: 3
Nome Label: NEW ; Quantidade: 4
Nome Label: wontfix ; Quantidade: 2
Nome Label: feature ; Quantidade: 4
Nome Label: env.js ; Quantidade: 4
Nome Label: fix ; Quantidade: 10
Nome Label: google chrome ; Quantidade: 1
Nome Label: safari ; Quantidade: 2
Nome Label: screw.unit ; Quantidade: 2
Nome Label: suggestion ; Quantidade: 3
Nome Label: rhino ; Quantidade: 1
Nome Label: TODO ; Quantidade: 3
Nome Label: Bug ; Quantidade: 7
Nome Label: Feature Enhancement ; Quantidade: 6
Nome Label: request ; Quantidade: 2
Nome Label: scripting ; Quantidade: 1
Nome Label: feature ; Quantidade: 4
Nome Label: rails 2.3 ; Quantidade: 3
Nome Label: 0.9.1 ; Quantidade: 2
Nome Label: idea ; Quantidade: 1
Nome Label: bug ; Quantidade: 4
Nome Label: question ; Quantidade: 2
Nome Label: idea ; Quantidade: 1
Nome Label: Build system ; Quantidade: 7
Nome Label: Compiler issues ; Quantidade: 2
Nome Label: tests ; Quantidade: 8
Nome Label: DoX ; Quantidade: 6
Nome Label: wcml ; Quantidade: 6
Nome Label: sax ; Quantidade: 4
Nome Label: utils ; Quantidade: 2
Nome Label: support scripts ; Quantidade: 2
Nome Label: wkml ; Quantidade: 7
Nome Label: dom ; Quantidade: 1
Nome Label: fsys ; Quantidade: 2
Nome Label: wxml ; Quantidade: 1
Nome Label: 1.11 ; Quantidade: 1
Nome Label: feature ; Quantidade: 7
Nome Label: More information required ; Quantidade: 2
Nome Label: bug ; Quantidade: 2
Nome Label: documentation ; Quantidade: 1
Nome Label: windows ; Quantidade: 1
Nome Label: comments ; Quantidade: 3
Nome Label: Enhancement ; Quantidade: 6
Nome Label: rt ; Quantidade: 1
Nome Label: bug ; Quantidade: 1
Nome Label: code quality / build system ; Quantidade: 36
Nome Label: performance ; Quantidade: 17
Nome Label: bug ; Quantidade: 24
Nome Label: Easy to fix ; Quantidade: 4
Nome Label: printing ; Quantidade: 7
Nome Label: enhancement ; Quantidade: 27
Nome Label: feature ; Quantidade: 10
Nome Label: visuals ; Quantidade: 3
Nome Label: bug ; Quantidade: 11
Nome Label: patch-needed ; Quantidade: 3
Nome Label: feature ; Quantidade: 14
Nome Label: non-core ; Quantidade: 4
Nome Label: uncritical ; Quantidade: 2
Nome Label: bug ; Quantidade: 2
Nome Label: feature ; Quantidade: 3
Nome Label: map ; Quantidade: 4
Nome Label: admin ; Quantidade: 1
Nome Label: pure ruby ; Quantidade: 3
Nome Label: kqueue ; Quantidade: 4
Nome Label: jruby ; Quantidade: 23
Nome Label: ssl ; Quantidade: 22
Nome Label: ipv6 ; Quantidade: 5
Nome Label: docs ; Quantidade: 4
Nome Label: 1.0 ; Quantidade: 23
Nome Label: errors ; Quantidade: 1
Nome Label: investigate ; Quantidade: 6
Nome Label: win32 ; Quantidade: 20
Nome Label: protocols ; Quantidade: 9
Nome Label: bug ; Quantidade: 9
Nome Label: api ; Quantidade: 9
Nome Label: feature ; Quantidade: 14
Nome Label: timers ; Quantidade: 4
Nome Label: 1.1 ; Quantidade: 10
Nome Label: needinfo ; Quantidade: 3
Nome Label: patch ; Quantidade: 14
Nome Label: vc6 ; Quantidade: 2
Nome Label: debugging ; Quantidade: 1
Nome Label: 2.0 ; Quantidade: 4
Nome Label: discuss ; Quantidade: 4
Nome Label: dns ; Quantidade: 1
Nome Label: bsd ; Quantidade: 1
Nome Label: ruby19 ; Quantidade: 4
Nome Label: forking ; Quantidade: 2
Nome Label: epoll ; Quantidade: 2
Nome Label: udp ; Quantidade: 1
Nome Label: tests ; Quantidade: 2
Nome Label: threads ; Quantidade: 1
Nome Label: trac ; Quantidade: 9
Nome Label: solaris ; Quantidade: 1
Nome Label: wontfix ; Quantidade: 1
Nome Label: osx ; Quantidade: 1
Nome Label: enhancement ; Quantidade: 10
Nome Label: feature ; Quantidade: 10
Nome Label: research ; Quantidade: 1
Nome Label: bug ; Quantidade: 4
Nome Label: feature ; Quantidade: 13
Nome Label: bug ; Quantidade: 12
Nome Label: Defect ; Quantidade: 6
Nome Label: Improvement ; Quantidade: 10
Nome Label: Won't Fix ; Quantidade: 1
Nome Label: 1.4 ; Quantidade: 1
Nome Label: feature ; Quantidade: 5
Nome Label: 1.3.3 (Released) ; Quantidade: 1
Nome Label: 1.3.2 (Released) ; Quantidade: 1
Nome Label: bug ; Quantidade: 1
Nome Label: 1.3.1 (Released) ; Quantidade: 2
Nome Label: mail-system (WON'T FIX: don't cleanly merge) ; Quantidade: 1
Nome Label: wish ; Quantidade: 2
Nome Label: wish ; Quantidade: 1
Nome Label: a-tosh ; Quantidade: 1
Nome Label: Fixed ; Quantidade: 1
Nome Label: blocked ; Quantidade: 4
Nome Label: feature ; Quantidade: 2
Nome Label: feature request ; Quantidade: 127
Nome Label: no_ruby_skills_needed ; Quantidade: 14
Nome Label: documentation ; Quantidade: 84
Nome Label: needs_tests ; Quantidade: 3
Nome Label: sprites ; Quantidade: 47
Nome Label: bug ; Quantidade: 78
Nome Label: command line ; Quantidade: 13
Nome Label: x-browser-bug ; Quantidade: 6
Nome Label: in progress ; Quantidade: 2
Nome Label: windows ; Quantidade: 10
Nome Label: blocker ; Quantidade: 52
Nome Label: compass core ; Quantidade: 55
Nome Label: css3 ; Quantidade: 51
Nome Label: low priority ; Quantidade: 8
Nome Label: requires_ruby_skills ; Quantidade: 9
Nome Label: needs patch ; Quantidade: 50
Nome Label: unverified bug ; Quantidade: 8
Nome Label: configuration  ; Quantidade: 5
Nome Label: scss ; Quantidade: 6
Nome Label: needs_sass_3.3 ; Quantidade: 1
Nome Label: sass-extension ; Quantidade: 3
Nome Label: blocked by sass ; Quantidade: 5
Nome Label: unconfirmed ; Quantidade: 1
Nome Label: Test after listen integration ; Quantidade: 5
Nome Label: rails31 ; Quantidade: 6
Nome Label: rails ; Quantidade: 10
Nome Label: html 5 ; Quantidade: 1
Nome Label: v0.10 ; Quantidade: 13
Nome Label: critical ; Quantidade: 1
Nome Label: rails3 ; Quantidade: 1
Nome Label: CLA: Valid ; Quantidade: 6
Nome Label: CLA: Error ; Quantidade: 5
Nome Label: 4 - High ; Quantidade: 19
Nome Label: 1 - Pending ; Quantidade: 10
Nome Label: needsreview ; Quantidade: 4
Nome Label: 2 - Feature/Enhancement ; Quantidade: 13
Nome Label: patchwelcome ; Quantidade: 2
Nome Label: 5 - Blocker ; Quantidade: 5
Nome Label: 3 - Low ; Quantidade: 19
Nome Label: Approval$4 ; Quantidade: 1
Nome Label: Backlog$0 ; Quantidade: 2
Nome Label: @Ben Johnson ; Quantidade: 10
Nome Label: from-lighthouse ; Quantidade: 10
Nome Label: |S| open ; Quantidade: 8
Nome Label: order ; Quantidade: 3
Nome Label: order_by ; Quantidade: 1
Nome Label: |S| new ; Quantidade: 2
Nome Label: associations ; Quantidade: 1
Nome Label: search ; Quantidade: 2
Nome Label: conditions ; Quantidade: 1
Nome Label: group ; Quantidade: 1
Nome Label: grouping ; Quantidade: 1
Nome Label: named_scope ; Quantidade: 1
Nome Label: feature ; Quantidade: 1
Nome Label: Documentation ; Quantidade: 3
Nome Label: Compatibility ; Quantidade: 24
Nome Label: Feature ; Quantidade: 20
Nome Label: Bug ; Quantidade: 13
Nome Label: It's not my fault! ; Quantidade: 6
Nome Label: One day ; Quantidade: 12
Nome Label: LuaTeX ; Quantidade: 6
Nome Label: XeTeX ; Quantidade: 2
Nome Label: Support request ; Quantidade: 15
Nome Label: Bug ; Quantidade: 71
Nome Label: Improvement ; Quantidade: 56
Nome Label: Documentation ; Quantidade: 15
Nome Label: Feature ; Quantidade: 25
Nome Label: Frontend ; Quantidade: 28
Nome Label: RequireJS ; Quantidade: 11
Nome Label: Encoding ; Quantidade: 13
Nome Label: Blocker ; Quantidade: 7
Nome Label: postponed ; Quantidade: 1
Nome Label: documentation ; Quantidade: 1
Nome Label: feature ; Quantidade: 2
Nome Label: suggestion ; Quantidade: 5
Nome Label: bug ; Quantidade: 1
Nome Label: question ; Quantidade: 1
Nome Label: DOM API ; Quantidade: 2
Nome Label: enhancements ; Quantidade: 6
Nome Label: animations ; Quantidade: 1
Nome Label: new feature ; Quantidade: 1
Nome Label: modularization ; Quantidade: 1
Nome Label: enhancement ; Quantidade: 12
Nome Label: bug ; Quantidade: 45
Nome Label: confirmed ; Quantidade: 41
Nome Label: release-blocker ; Quantidade: 4
Nome Label: task ; Quantidade: 2
Nome Label: In progress ; Quantidade: 7
Nome Label: easy ; Quantidade: 3
Nome Label: unconfirmed ; Quantidade: 7
Nome Label: docs ; Quantidade: 4
Nome Label: collection ; Quantidade: 2
Nome Label: documentation ; Quantidade: 5
Nome Label: enhancement ; Quantidade: 27
Nome Label: bug ; Quantidade: 59
Nome Label: cantreproduce ; Quantidade: 5
Nome Label: duplicate ; Quantidade: 5
Nome Label: old version ; Quantidade: 24
Nome Label: wontfix ; Quantidade: 4
Nome Label: fixed ; Quantidade: 1
Nome Label: enhancement ; Quantidade: 4
Nome Label: user story ; Quantidade: 1
Nome Label: bug ; Quantidade: 1
Nome Label: bug ; Quantidade: 6
Nome Label: feature ; Quantidade: 5
Nome Label: Documentation ; Quantidade: 1
Nome Label: bug ; Quantidade: 7
Nome Label: enhancement ; Quantidade: 2
Nome Label: task ; Quantidade: 2
Nome Label: #new ; Quantidade: 93
Nome Label: #needs-improvement ; Quantidade: 8
Nome Label: AppKit ; Quantidade: 482
Nome Label: #accepted ; Quantidade: 106
Nome Label: #needs-patch ; Quantidade: 93
Nome Label: bug ; Quantidade: 473
Nome Label: regression ; Quantidade: 12
Nome Label: #ready-to-commit ; Quantidade: 10
Nome Label: Objective-J ; Quantidade: 37
Nome Label: tools ; Quantidade: 77
Nome Label: #needs-confirmation ; Quantidade: 35
Nome Label: #fixed ; Quantidade: 630
Nome Label: feature ; Quantidade: 197
Nome Label: #duplicate ; Quantidade: 25
Nome Label: #needs-review ; Quantidade: 63
Nome Label: Foundation ; Quantidade: 77
Nome Label: #acknowledged ; Quantidade: 26
Nome Label: #needs-unit-test ; Quantidade: 13
Nome Label: #wont-fix ; Quantidade: 133
Nome Label: #works-for-me ; Quantidade: 41
Nome Label: Theme ; Quantidade: 46
Nome Label: documentation ; Quantidade: 15
Nome Label: Chrome ; Quantidade: 3
Nome Label: IE ; Quantidade: 13
Nome Label: #needs-reduction ; Quantidade: 32
Nome Label: bindings ; Quantidade: 10
Nome Label: #needs-info ; Quantidade: 24
Nome Label: i18n ; Quantidade: 5
Nome Label: Safari ; Quantidade: 5
Nome Label: SublimeLinter ; Quantidade: 13
Nome Label: FireFox ; Quantidade: 6
Nome Label: WebKit ; Quantidade: 1
Nome Label: defect ; Quantidade: 44
Nome Label: discussion ; Quantidade: 15
Nome Label: feature ; Quantidade: 60
Nome Label: smell ; Quantidade: 27
Nome Label: internal ; Quantidade: 45
Nome Label: breaking-change-for-reek-4 ; Quantidade: 3
Nome Label: reek-4 ; Quantidade: 6
Nome Label: maybe-some-day ; Quantidade: 3
Nome Label: reek-3 ; Quantidade: 8
Nome Label: beta1 ; Quantidade: 12
Nome Label: erikku ; Quantidade: 18
Nome Label: feature ; Quantidade: 11
Nome Label: resolved ; Quantidade: 10
Nome Label: bug ; Quantidade: 7
Nome Label: v0.8.0 ; Quantidade: 2
Nome Label: bug ; Quantidade: 3
Nome Label: feature ; Quantidade: 6
Nome Label: v0.7.1 ; Quantidade: 1
Nome Label: v0.7.0 ; Quantidade: 1
Nome Label: support ; Quantidade: 4
Nome Label: v0.6.0 ; Quantidade: 4
Nome Label: lstoll ; Quantidade: 7
Nome Label: Bug ; Quantidade: 2
Nome Label: Enhancement ; Quantidade: 1
Nome Label: enhancement ; Quantidade: 1
Nome Label: bug ; Quantidade: 64
Nome Label: transaction integrity ; Quantidade: 17
Nome Label: Admin Upgrades ; Quantidade: 74
Nome Label: UX/UI ; Quantidade: 139
Nome Label: high priority ; Quantidade: 53
Nome Label: herestomwiththeweather ; Quantidade: 8
Nome Label: rails42 ; Quantidade: 1
Nome Label: blocker ; Quantidade: 2
Nome Label: feedback-wanted ; Quantidade: 6
Nome Label: ruby19 ; Quantidade: 1
Nome Label: rails3 ; Quantidade: 1
Nome Label: bug ; Quantidade: 11
Nome Label: in progress ; Quantidade: 1
Nome Label: release 1.3.0 ; Quantidade: 3
Nome Label: feature ; Quantidade: 10
Nome Label: Aemon ; Quantidade: 1
Nome Label: Improvement ; Quantidade: 1
Nome Label: New feature ; Quantidade: 7
Nome Label: Support ; Quantidade: 8
